Epoch[1/1000] Learning-rate: 8e-05, Loss-Train: 631.0129, Loss-Test: 653.0325, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[327/1000] Learning-rate: 8e-05, Loss-Train: 1.9004, Loss-Test: 2.1009, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0400
Epoch[328/1000] Learning-rate: 8e-05, Loss-Train: 1.9374, Loss-Test: 2.0774, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0480
Epoch[329/1000] Learning-rate: 8e-05, Loss-Train: 1.8949, Loss-Test: 2.0705, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0360
Epoch[330/1000] Learning-rate: 8e-05, Loss-Train: 1.8945, Loss-Test: 2.0581, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0400
Epoch[331/1000] Learning-rate: 8e-05, Loss-Train: 1.8859, Loss-Test: 2.0577, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0280
Epoch[332/1000] Learning-rate: 8e-05, Loss-Train: 1.8911, Loss-Test: 2.0449, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0360
Epoch[333/1000] Learning-rate: 8e-05, Loss-Train: 1.8860, Loss-Test: 2.0440, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0400
Epoch[334/1000] Learning-rate: 8e-05, Loss-Train: 1.8850, Loss-Test: 2.0431, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0360
Epoch[335/1000] Learning-rate: 8e-05, Loss-Train: 1.8679, Loss-Test: 2.0286, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0280
Epoch[336/1000] Learning-rate: 8e-05, Loss-Train: 1.8628, Loss-Test: 2.0261, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0360
Epoch[337/1000] Learning-rate: 8e-05, Loss-Train: 1.8622, Loss-Test: 2.0404, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0440
Epoch[338/1000] Learning-rate: 8e-05, Loss-Train: 1.8651, Loss-Test: 2.0232, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0400
Epoch[339/1000] Learning-rate: 8e-05, Loss-Train: 1.8646, Loss-Test: 2.0171, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0400
Epoch[340/1000] Learning-rate: 8e-05, Loss-Train: 1.8531, Loss-Test: 2.0209, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0360
Epoch[341/1000] Learning-rate: 8e-05, Loss-Train: 1.8376, Loss-Test: 2.0044, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0280
Epoch[342/1000] Learning-rate: 8e-05, Loss-Train: 1.8443, Loss-Test: 1.9966, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0320
Epoch[343/1000] Learning-rate: 8e-05, Loss-Train: 1.8265, Loss-Test: 1.9883, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0320
Epoch[344/1000] Learning-rate: 8e-05, Loss-Train: 1.8314, Loss-Test: 2.0034, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0400
Epoch[345/1000] Learning-rate: 8e-05, Loss-Train: 1.8500, Loss-Test: 1.9774, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0360
Epoch[346/1000] Learning-rate: 8e-05, Loss-Train: 1.8168, Loss-Test: 1.9858, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0320
Epoch[347/1000] Learning-rate: 8e-05, Loss-Train: 1.8144, Loss-Test: 1.9660, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0280
Epoch[348/1000] Learning-rate: 8e-05, Loss-Train: 1.8089, Loss-Test: 1.9806, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0320
Epoch[349/1000] Learning-rate: 8e-05, Loss-Train: 1.8028, Loss-Test: 1.9596, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0320
Epoch[350/1000] Learning-rate: 8e-05, Loss-Train: 1.8036, Loss-Test: 1.9704, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0320
Epoch[351/1000] Learning-rate: 8e-05, Loss-Train: 1.8037, Loss-Test: 1.9575, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0400
Epoch[352/1000] Learning-rate: 8e-05, Loss-Train: 1.7978, Loss-Test: 1.9432, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0440
Epoch[353/1000] Learning-rate: 8e-05, Loss-Train: 1.7970, Loss-Test: 1.9571, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0320
Epoch[354/1000] Learning-rate: 8e-05, Loss-Train: 1.7933, Loss-Test: 1.9493, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0440
Epoch[355/1000] Learning-rate: 8e-05, Loss-Train: 1.7778, Loss-Test: 1.9328, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0360
Epoch[356/1000] Learning-rate: 8e-05, Loss-Train: 1.7827, Loss-Test: 1.9396, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0400
Epoch[357/1000] Learning-rate: 8e-05, Loss-Train: 1.7808, Loss-Test: 1.9333, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0280
Epoch[358/1000] Learning-rate: 8e-05, Loss-Train: 1.7886, Loss-Test: 1.9328, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0360
Epoch[359/1000] Learning-rate: 8e-05, Loss-Train: 1.7645, Loss-Test: 1.9253, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0480
Epoch[360/1000] Learning-rate: 8e-05, Loss-Train: 1.7674, Loss-Test: 1.9314, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0480
Epoch[361/1000] Learning-rate: 8e-05, Loss-Train: 1.7566, Loss-Test: 1.9497, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0360
Epoch[362/1000] Learning-rate: 8e-05, Loss-Train: 1.7539, Loss-Test: 1.9099, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0520
Epoch[363/1000] Learning-rate: 8e-05, Loss-Train: 1.7507, Loss-Test: 1.9089, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0480
Epoch[364/1000] Learning-rate: 8e-05, Loss-Train: 1.7489, Loss-Test: 1.9069, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0560
Epoch[365/1000] Learning-rate: 8e-05, Loss-Train: 1.7373, Loss-Test: 1.8984, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0480
Epoch[366/1000] Learning-rate: 8e-05, Loss-Train: 1.7299, Loss-Test: 1.8971, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0520
Epoch[367/1000] Learning-rate: 8e-05, Loss-Train: 1.7323, Loss-Test: 1.9091, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0520
Epoch[368/1000] Learning-rate: 8e-05, Loss-Train: 1.7356, Loss-Test: 1.8853, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0440
Epoch[369/1000] Learning-rate: 8e-05, Loss-Train: 1.7279, Loss-Test: 1.8876, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0480
Epoch[370/1000] Learning-rate: 8e-05, Loss-Train: 1.7224, Loss-Test: 1.8826, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0600
Epoch[371/1000] Learning-rate: 8e-05, Loss-Train: 1.7231, Loss-Test: 1.8748, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0440
Epoch[372/1000] Learning-rate: 8e-05, Loss-Train: 1.7181, Loss-Test: 1.8730, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0560
Epoch[373/1000] Learning-rate: 8e-05, Loss-Train: 1.7303, Loss-Test: 1.8643, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0440
Epoch[374/1000] Learning-rate: 8e-05, Loss-Train: 1.7002, Loss-Test: 1.8715, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0600
Epoch[375/1000] Learning-rate: 8e-05, Loss-Train: 1.7047, Loss-Test: 1.8739, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0480
Epoch[376/1000] Learning-rate: 8e-05, Loss-Train: 1.7279, Loss-Test: 1.8755, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0360
Epoch[377/1000] Learning-rate: 8e-05, Loss-Train: 1.6867, Loss-Test: 1.8613, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0440
Epoch[378/1000] Learning-rate: 8e-05, Loss-Train: 1.7006, Loss-Test: 1.8369, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0480
Epoch[379/1000] Learning-rate: 8e-05, Loss-Train: 1.7016, Loss-Test: 1.8629, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0520
Epoch[380/1000] Learning-rate: 8e-05, Loss-Train: 1.7080, Loss-Test: 1.8531, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0440
Epoch[381/1000] Learning-rate: 8e-05, Loss-Train: 1.6973, Loss-Test: 1.8589, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0520
Epoch[382/1000] Learning-rate: 8e-05, Loss-Train: 1.6825, Loss-Test: 1.8318, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0480
Epoch[383/1000] Learning-rate: 8e-05, Loss-Train: 1.6665, Loss-Test: 1.8392, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0600
Epoch[384/1000] Learning-rate: 8e-05, Loss-Train: 1.6775, Loss-Test: 1.8245, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0480
Epoch[385/1000] Learning-rate: 8e-05, Loss-Train: 1.6771, Loss-Test: 1.8169, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0440
Epoch[386/1000] Learning-rate: 8e-05, Loss-Train: 1.6600, Loss-Test: 1.8194, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0520
Epoch[387/1000] Learning-rate: 8e-05, Loss-Train: 1.6582, Loss-Test: 1.8132, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0520
Epoch[388/1000] Learning-rate: 8e-05, Loss-Train: 1.6572, Loss-Test: 1.8219, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0480
Epoch[389/1000] Learning-rate: 8e-05, Loss-Train: 1.6475, Loss-Test: 1.8142, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0440
Epoch[390/1000] Learning-rate: 8e-05, Loss-Train: 1.6631, Loss-Test: 1.7981, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0520
Epoch[391/1000] Learning-rate: 8e-05, Loss-Train: 1.6442, Loss-Test: 1.8033, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0520
Epoch[392/1000] Learning-rate: 8e-05, Loss-Train: 1.6403, Loss-Test: 1.7955, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0480
Epoch[393/1000] Learning-rate: 8e-05, Loss-Train: 1.6260, Loss-Test: 1.7984, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0520
Epoch[394/1000] Learning-rate: 8e-05, Loss-Train: 1.6400, Loss-Test: 1.7949, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0640
Epoch[395/1000] Learning-rate: 8e-05, Loss-Train: 1.6417, Loss-Test: 1.7973, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0400
Epoch[396/1000] Learning-rate: 8e-05, Loss-Train: 1.6387, Loss-Test: 1.8050, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0520
Epoch[397/1000] Learning-rate: 8e-05, Loss-Train: 1.6316, Loss-Test: 1.7811, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0360
Epoch[398/1000] Learning-rate: 8e-05, Loss-Train: 1.6416, Loss-Test: 1.7775, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0520
Epoch[399/1000] Learning-rate: 8e-05, Loss-Train: 1.6057, Loss-Test: 1.7684, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0440
Epoch[400/1000] Learning-rate: 8e-05, Loss-Train: 1.6089, Loss-Test: 1.7651, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0480
Epoch[401/1000] Learning-rate: 8e-05, Loss-Train: 1.6133, Loss-Test: 1.7675, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0440
Epoch[402/1000] Learning-rate: 8e-05, Loss-Train: 1.5997, Loss-Test: 1.7719, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0480
Epoch[403/1000] Learning-rate: 8e-05, Loss-Train: 1.6239, Loss-Test: 1.7685, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[404/1000] Learning-rate: 8e-05, Loss-Train: 1.6087, Loss-Test: 1.7571, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0360
Epoch[405/1000] Learning-rate: 8e-05, Loss-Train: 1.5976, Loss-Test: 1.7562, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0400
Epoch[406/1000] Learning-rate: 8e-05, Loss-Train: 1.6121, Loss-Test: 1.7457, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[407/1000] Learning-rate: 8e-05, Loss-Train: 1.5952, Loss-Test: 1.7481, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0480
Epoch[408/1000] Learning-rate: 8e-05, Loss-Train: 1.5916, Loss-Test: 1.7400, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0480
Epoch[409/1000] Learning-rate: 8e-05, Loss-Train: 1.5852, Loss-Test: 1.7344, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0480
Epoch[410/1000] Learning-rate: 8e-05, Loss-Train: 1.5763, Loss-Test: 1.7390, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0400
Epoch[411/1000] Learning-rate: 8e-05, Loss-Train: 1.5829, Loss-Test: 1.7350, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0360
Epoch[412/1000] Learning-rate: 8e-05, Loss-Train: 1.5714, Loss-Test: 1.7371, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0400
Epoch[413/1000] Learning-rate: 8e-05, Loss-Train: 1.5787, Loss-Test: 1.7187, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0360
Epoch[414/1000] Learning-rate: 8e-05, Loss-Train: 1.5891, Loss-Test: 1.7173, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0440
Epoch[415/1000] Learning-rate: 8e-05, Loss-Train: 1.5644, Loss-Test: 1.7292, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0400
Epoch[416/1000] Learning-rate: 8e-05, Loss-Train: 1.5793, Loss-Test: 1.7223, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0440
Epoch[417/1000] Learning-rate: 8e-05, Loss-Train: 1.5527, Loss-Test: 1.7237, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0400
Epoch[418/1000] Learning-rate: 8e-05, Loss-Train: 1.5587, Loss-Test: 1.7038, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0360
Epoch[419/1000] Learning-rate: 8e-05, Loss-Train: 1.5525, Loss-Test: 1.7043, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0480
Epoch[420/1000] Learning-rate: 8e-05, Loss-Train: 1.5571, Loss-Test: 1.7179, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0560
Epoch[421/1000] Learning-rate: 8e-05, Loss-Train: 1.5437, Loss-Test: 1.6944, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0440
Epoch[422/1000] Learning-rate: 8e-05, Loss-Train: 1.5480, Loss-Test: 1.6895, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0480
Epoch[423/1000] Learning-rate: 8e-05, Loss-Train: 1.5402, Loss-Test: 1.6907, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0440
Epoch[424/1000] Learning-rate: 8e-05, Loss-Train: 1.5382, Loss-Test: 1.7023, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0440
Epoch[425/1000] Learning-rate: 8e-05, Loss-Train: 1.5251, Loss-Test: 1.6838, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0440
Epoch[426/1000] Learning-rate: 8e-05, Loss-Train: 1.5483, Loss-Test: 1.6918, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0440
Epoch[427/1000] Learning-rate: 8e-05, Loss-Train: 1.5286, Loss-Test: 1.6868, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0480
Epoch[428/1000] Learning-rate: 8e-05, Loss-Train: 1.5282, Loss-Test: 1.6772, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0480
Epoch[429/1000] Learning-rate: 8e-05, Loss-Train: 1.5363, Loss-Test: 1.6743, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0480
Epoch[430/1000] Learning-rate: 8e-05, Loss-Train: 1.5199, Loss-Test: 1.6703, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0400
Epoch[431/1000] Learning-rate: 8e-05, Loss-Train: 1.5078, Loss-Test: 1.6597, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[432/1000] Learning-rate: 8e-05, Loss-Train: 1.5136, Loss-Test: 1.6657, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0480
Epoch[433/1000] Learning-rate: 8e-05, Loss-Train: 1.5159, Loss-Test: 1.6580, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0360
Epoch[434/1000] Learning-rate: 8e-05, Loss-Train: 1.5007, Loss-Test: 1.6563, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0400
Epoch[435/1000] Learning-rate: 8e-05, Loss-Train: 1.5048, Loss-Test: 1.6676, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0400
Epoch[436/1000] Learning-rate: 8e-05, Loss-Train: 1.5065, Loss-Test: 1.6595, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0400
Epoch[437/1000] Learning-rate: 8e-05, Loss-Train: 1.5044, Loss-Test: 1.6452, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0360
Epoch[438/1000] Learning-rate: 8e-05, Loss-Train: 1.4921, Loss-Test: 1.6504, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0400
Epoch[439/1000] Learning-rate: 8e-05, Loss-Train: 1.5022, Loss-Test: 1.6500, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0400
Epoch[440/1000] Learning-rate: 8e-05, Loss-Train: 1.4924, Loss-Test: 1.6530, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0480
Epoch[441/1000] Learning-rate: 8e-05, Loss-Train: 1.4902, Loss-Test: 1.6398, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0400
Epoch[442/1000] Learning-rate: 8e-05, Loss-Train: 1.4821, Loss-Test: 1.6320, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0400
Epoch[443/1000] Learning-rate: 8e-05, Loss-Train: 1.4868, Loss-Test: 1.6227, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0320
Epoch[444/1000] Learning-rate: 8e-05, Loss-Train: 1.4876, Loss-Test: 1.6296, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0280
Epoch[445/1000] Learning-rate: 8e-05, Loss-Train: 1.4752, Loss-Test: 1.6382, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0360
Epoch[446/1000] Learning-rate: 8e-05, Loss-Train: 1.4780, Loss-Test: 1.6182, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0440
Epoch[447/1000] Learning-rate: 8e-05, Loss-Train: 1.4666, Loss-Test: 1.6106, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0320
Epoch[448/1000] Learning-rate: 8e-05, Loss-Train: 1.4652, Loss-Test: 1.6346, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0360
Epoch[449/1000] Learning-rate: 8e-05, Loss-Train: 1.4652, Loss-Test: 1.6193, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0320
Epoch[450/1000] Learning-rate: 8e-05, Loss-Train: 1.4720, Loss-Test: 1.6087, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0360
Epoch[451/1000] Learning-rate: 8e-05, Loss-Train: 1.4586, Loss-Test: 1.6056, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0240
Epoch[452/1000] Learning-rate: 8e-05, Loss-Train: 1.4625, Loss-Test: 1.6038, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0320
Epoch[453/1000] Learning-rate: 8e-05, Loss-Train: 1.4647, Loss-Test: 1.5975, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0320
Epoch[454/1000] Learning-rate: 8e-05, Loss-Train: 1.4496, Loss-Test: 1.6013, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0320
Epoch[455/1000] Learning-rate: 8e-05, Loss-Train: 1.4465, Loss-Test: 1.6045, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0320
Epoch[456/1000] Learning-rate: 8e-05, Loss-Train: 1.4534, Loss-Test: 1.6076, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0360
Epoch[457/1000] Learning-rate: 8e-05, Loss-Train: 1.4489, Loss-Test: 1.6048, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0320
Epoch[458/1000] Learning-rate: 8e-05, Loss-Train: 1.4404, Loss-Test: 1.5896, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0360
Epoch[459/1000] Learning-rate: 8e-05, Loss-Train: 1.4310, Loss-Test: 1.5777, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0360
Epoch[460/1000] Learning-rate: 8e-05, Loss-Train: 1.4346, Loss-Test: 1.5840, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0400
Epoch[461/1000] Learning-rate: 8e-05, Loss-Train: 1.4463, Loss-Test: 1.5824, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0480
Epoch[462/1000] Learning-rate: 8e-05, Loss-Train: 1.4318, Loss-Test: 1.5885, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0360
Epoch[463/1000] Learning-rate: 8e-05, Loss-Train: 1.4256, Loss-Test: 1.5769, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0400
Epoch[464/1000] Learning-rate: 8e-05, Loss-Train: 1.4207, Loss-Test: 1.5727, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0440
Epoch[465/1000] Learning-rate: 8e-05, Loss-Train: 1.4127, Loss-Test: 1.5711, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0440
Epoch[466/1000] Learning-rate: 8e-05, Loss-Train: 1.4294, Loss-Test: 1.5649, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0360
Epoch[467/1000] Learning-rate: 8e-05, Loss-Train: 1.4294, Loss-Test: 1.5575, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0440
Epoch[468/1000] Learning-rate: 8e-05, Loss-Train: 1.4106, Loss-Test: 1.5679, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0520
Epoch[469/1000] Learning-rate: 8e-05, Loss-Train: 1.4225, Loss-Test: 1.5458, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0560
Epoch[470/1000] Learning-rate: 8e-05, Loss-Train: 1.4081, Loss-Test: 1.5486, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0440
Epoch[471/1000] Learning-rate: 8e-05, Loss-Train: 1.3991, Loss-Test: 1.5635, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0320
Epoch[472/1000] Learning-rate: 8e-05, Loss-Train: 1.3937, Loss-Test: 1.5445, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0440
Epoch[473/1000] Learning-rate: 8e-05, Loss-Train: 1.3908, Loss-Test: 1.5572, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0360
Epoch[474/1000] Learning-rate: 8e-05, Loss-Train: 1.4167, Loss-Test: 1.5415, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0400
Epoch[475/1000] Learning-rate: 8e-05, Loss-Train: 1.4010, Loss-Test: 1.5534, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0400
Epoch[476/1000] Learning-rate: 8e-05, Loss-Train: 1.3917, Loss-Test: 1.5315, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0440
Epoch[477/1000] Learning-rate: 8e-05, Loss-Train: 1.3910, Loss-Test: 1.5327, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0480
Epoch[478/1000] Learning-rate: 8e-05, Loss-Train: 1.3855, Loss-Test: 1.5325, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0320
Epoch[479/1000] Learning-rate: 8e-05, Loss-Train: 1.3769, Loss-Test: 1.5342, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0320
Epoch[480/1000] Learning-rate: 8e-05, Loss-Train: 1.3869, Loss-Test: 1.5265, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0400
Epoch[481/1000] Learning-rate: 8e-05, Loss-Train: 1.3683, Loss-Test: 1.5304, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0440
Epoch[482/1000] Learning-rate: 8e-05, Loss-Train: 1.3861, Loss-Test: 1.5228, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0440
Epoch[483/1000] Learning-rate: 8e-05, Loss-Train: 1.3732, Loss-Test: 1.5288, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0360
Epoch[484/1000] Learning-rate: 8e-05, Loss-Train: 1.3772, Loss-Test: 1.5272, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0280
Epoch[485/1000] Learning-rate: 8e-05, Loss-Train: 1.3703, Loss-Test: 1.5134, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0360
Epoch[486/1000] Learning-rate: 8e-05, Loss-Train: 1.3611, Loss-Test: 1.5193, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0440
Epoch[487/1000] Learning-rate: 8e-05, Loss-Train: 1.3574, Loss-Test: 1.5264, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0280
Epoch[488/1000] Learning-rate: 8e-05, Loss-Train: 1.3712, Loss-Test: 1.5093, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0360
Epoch[489/1000] Learning-rate: 8e-05, Loss-Train: 1.3558, Loss-Test: 1.5096, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0440
