Epoch[1/2000] Learning-rate: 0.003, Loss-Train: 730.8140, Loss-test: 730.8140 MEE-Train: 42.8785, MEE-test: 42.1321
Epoch[956/2000] Learning-rate: 0.003, Loss-Train: 0.4405, Loss-test: 0.4405 MEE-Train: 1.8725, MEE-test: 1.9523
Epoch[957/2000] Learning-rate: 0.003, Loss-Train: 0.4403, Loss-test: 0.4403 MEE-Train: 1.8714, MEE-test: 1.9512
Epoch[958/2000] Learning-rate: 0.003, Loss-Train: 0.4400, Loss-test: 0.4400 MEE-Train: 1.8702, MEE-test: 1.9502
Epoch[959/2000] Learning-rate: 0.003, Loss-Train: 0.4397, Loss-test: 0.4397 MEE-Train: 1.8691, MEE-test: 1.9492
Epoch[960/2000] Learning-rate: 0.003, Loss-Train: 0.4395, Loss-test: 0.4395 MEE-Train: 1.8680, MEE-test: 1.9481
Epoch[961/2000] Learning-rate: 0.003, Loss-Train: 0.4392, Loss-test: 0.4392 MEE-Train: 1.8668, MEE-test: 1.9471
Epoch[962/2000] Learning-rate: 0.003, Loss-Train: 0.4389, Loss-test: 0.4389 MEE-Train: 1.8657, MEE-test: 1.9461
Epoch[963/2000] Learning-rate: 0.003, Loss-Train: 0.4387, Loss-test: 0.4387 MEE-Train: 1.8645, MEE-test: 1.9451
Epoch[964/2000] Learning-rate: 0.003, Loss-Train: 0.4384, Loss-test: 0.4384 MEE-Train: 1.8634, MEE-test: 1.9440
Epoch[965/2000] Learning-rate: 0.003, Loss-Train: 0.4382, Loss-test: 0.4382 MEE-Train: 1.8623, MEE-test: 1.9430
Epoch[966/2000] Learning-rate: 0.003, Loss-Train: 0.4379, Loss-test: 0.4379 MEE-Train: 1.8611, MEE-test: 1.9420
Epoch[967/2000] Learning-rate: 0.003, Loss-Train: 0.4376, Loss-test: 0.4376 MEE-Train: 1.8600, MEE-test: 1.9410
Epoch[968/2000] Learning-rate: 0.003, Loss-Train: 0.4374, Loss-test: 0.4374 MEE-Train: 1.8589, MEE-test: 1.9400
Epoch[969/2000] Learning-rate: 0.003, Loss-Train: 0.4371, Loss-test: 0.4371 MEE-Train: 1.8577, MEE-test: 1.9389
Epoch[970/2000] Learning-rate: 0.003, Loss-Train: 0.4369, Loss-test: 0.4369 MEE-Train: 1.8566, MEE-test: 1.9379
Epoch[971/2000] Learning-rate: 0.003, Loss-Train: 0.4366, Loss-test: 0.4366 MEE-Train: 1.8555, MEE-test: 1.9369
Epoch[972/2000] Learning-rate: 0.003, Loss-Train: 0.4363, Loss-test: 0.4363 MEE-Train: 1.8544, MEE-test: 1.9359
Epoch[973/2000] Learning-rate: 0.003, Loss-Train: 0.4361, Loss-test: 0.4361 MEE-Train: 1.8533, MEE-test: 1.9349
Epoch[974/2000] Learning-rate: 0.003, Loss-Train: 0.4358, Loss-test: 0.4358 MEE-Train: 1.8521, MEE-test: 1.9339
Epoch[975/2000] Learning-rate: 0.003, Loss-Train: 0.4356, Loss-test: 0.4356 MEE-Train: 1.8510, MEE-test: 1.9329
Epoch[976/2000] Learning-rate: 0.003, Loss-Train: 0.4353, Loss-test: 0.4353 MEE-Train: 1.8499, MEE-test: 1.9319
Epoch[977/2000] Learning-rate: 0.003, Loss-Train: 0.4351, Loss-test: 0.4351 MEE-Train: 1.8488, MEE-test: 1.9309
Epoch[978/2000] Learning-rate: 0.003, Loss-Train: 0.4348, Loss-test: 0.4348 MEE-Train: 1.8477, MEE-test: 1.9299
Epoch[979/2000] Learning-rate: 0.003, Loss-Train: 0.4346, Loss-test: 0.4346 MEE-Train: 1.8466, MEE-test: 1.9289
Epoch[980/2000] Learning-rate: 0.003, Loss-Train: 0.4343, Loss-test: 0.4343 MEE-Train: 1.8455, MEE-test: 1.9279
Epoch[981/2000] Learning-rate: 0.003, Loss-Train: 0.4340, Loss-test: 0.4340 MEE-Train: 1.8444, MEE-test: 1.9269
Epoch[982/2000] Learning-rate: 0.003, Loss-Train: 0.4338, Loss-test: 0.4338 MEE-Train: 1.8433, MEE-test: 1.9259
Epoch[983/2000] Learning-rate: 0.003, Loss-Train: 0.4335, Loss-test: 0.4335 MEE-Train: 1.8422, MEE-test: 1.9249
Epoch[984/2000] Learning-rate: 0.003, Loss-Train: 0.4333, Loss-test: 0.4333 MEE-Train: 1.8411, MEE-test: 1.9239
Epoch[985/2000] Learning-rate: 0.003, Loss-Train: 0.4330, Loss-test: 0.4330 MEE-Train: 1.8400, MEE-test: 1.9229
Epoch[986/2000] Learning-rate: 0.003, Loss-Train: 0.4328, Loss-test: 0.4328 MEE-Train: 1.8389, MEE-test: 1.9219
Epoch[987/2000] Learning-rate: 0.003, Loss-Train: 0.4325, Loss-test: 0.4325 MEE-Train: 1.8378, MEE-test: 1.9210
Epoch[988/2000] Learning-rate: 0.003, Loss-Train: 0.4323, Loss-test: 0.4323 MEE-Train: 1.8367, MEE-test: 1.9200
Epoch[989/2000] Learning-rate: 0.003, Loss-Train: 0.4320, Loss-test: 0.4320 MEE-Train: 1.8356, MEE-test: 1.9190
Epoch[990/2000] Learning-rate: 0.003, Loss-Train: 0.4318, Loss-test: 0.4318 MEE-Train: 1.8345, MEE-test: 1.9180
Epoch[991/2000] Learning-rate: 0.003, Loss-Train: 0.4315, Loss-test: 0.4315 MEE-Train: 1.8334, MEE-test: 1.9170
Epoch[992/2000] Learning-rate: 0.003, Loss-Train: 0.4313, Loss-test: 0.4313 MEE-Train: 1.8324, MEE-test: 1.9161
Epoch[993/2000] Learning-rate: 0.003, Loss-Train: 0.4310, Loss-test: 0.4310 MEE-Train: 1.8313, MEE-test: 1.9151
Epoch[994/2000] Learning-rate: 0.003, Loss-Train: 0.4308, Loss-test: 0.4308 MEE-Train: 1.8302, MEE-test: 1.9141
Epoch[995/2000] Learning-rate: 0.003, Loss-Train: 0.4305, Loss-test: 0.4305 MEE-Train: 1.8291, MEE-test: 1.9132
Epoch[996/2000] Learning-rate: 0.003, Loss-Train: 0.4303, Loss-test: 0.4303 MEE-Train: 1.8281, MEE-test: 1.9122
Epoch[997/2000] Learning-rate: 0.003, Loss-Train: 0.4300, Loss-test: 0.4300 MEE-Train: 1.8270, MEE-test: 1.9112
Epoch[998/2000] Learning-rate: 0.003, Loss-Train: 0.4298, Loss-test: 0.4298 MEE-Train: 1.8259, MEE-test: 1.9102
Epoch[999/2000] Learning-rate: 0.003, Loss-Train: 0.4296, Loss-test: 0.4296 MEE-Train: 1.8248, MEE-test: 1.9093
Epoch[1000/2000] Learning-rate: 0.003, Loss-Train: 0.4293, Loss-test: 0.4293 MEE-Train: 1.8238, MEE-test: 1.9083
Epoch[1001/2000] Learning-rate: 0.003, Loss-Train: 0.4291, Loss-test: 0.4291 MEE-Train: 1.8227, MEE-test: 1.9074
Epoch[1002/2000] Learning-rate: 0.003, Loss-Train: 0.4288, Loss-test: 0.4288 MEE-Train: 1.8216, MEE-test: 1.9064
Epoch[1003/2000] Learning-rate: 0.003, Loss-Train: 0.4286, Loss-test: 0.4286 MEE-Train: 1.8206, MEE-test: 1.9054
Epoch[1004/2000] Learning-rate: 0.003, Loss-Train: 0.4283, Loss-test: 0.4283 MEE-Train: 1.8195, MEE-test: 1.9045
Epoch[1005/2000] Learning-rate: 0.003, Loss-Train: 0.4281, Loss-test: 0.4281 MEE-Train: 1.8185, MEE-test: 1.9035
Epoch[1006/2000] Learning-rate: 0.003, Loss-Train: 0.4278, Loss-test: 0.4278 MEE-Train: 1.8174, MEE-test: 1.9026
Epoch[1007/2000] Learning-rate: 0.003, Loss-Train: 0.4276, Loss-test: 0.4276 MEE-Train: 1.8163, MEE-test: 1.9016
Epoch[1008/2000] Learning-rate: 0.003, Loss-Train: 0.4274, Loss-test: 0.4274 MEE-Train: 1.8153, MEE-test: 1.9007
Epoch[1009/2000] Learning-rate: 0.003, Loss-Train: 0.4271, Loss-test: 0.4271 MEE-Train: 1.8142, MEE-test: 1.8997
Epoch[1010/2000] Learning-rate: 0.003, Loss-Train: 0.4269, Loss-test: 0.4269 MEE-Train: 1.8132, MEE-test: 1.8988
Epoch[1011/2000] Learning-rate: 0.003, Loss-Train: 0.4266, Loss-test: 0.4266 MEE-Train: 1.8121, MEE-test: 1.8978
Epoch[1012/2000] Learning-rate: 0.003, Loss-Train: 0.4264, Loss-test: 0.4264 MEE-Train: 1.8111, MEE-test: 1.8969
Epoch[1013/2000] Learning-rate: 0.003, Loss-Train: 0.4262, Loss-test: 0.4262 MEE-Train: 1.8100, MEE-test: 1.8960
Epoch[1014/2000] Learning-rate: 0.003, Loss-Train: 0.4259, Loss-test: 0.4259 MEE-Train: 1.8090, MEE-test: 1.8950
Epoch[1015/2000] Learning-rate: 0.003, Loss-Train: 0.4257, Loss-test: 0.4257 MEE-Train: 1.8080, MEE-test: 1.8941
Epoch[1016/2000] Learning-rate: 0.003, Loss-Train: 0.4254, Loss-test: 0.4254 MEE-Train: 1.8069, MEE-test: 1.8931
Epoch[1017/2000] Learning-rate: 0.003, Loss-Train: 0.4252, Loss-test: 0.4252 MEE-Train: 1.8059, MEE-test: 1.8922
Epoch[1018/2000] Learning-rate: 0.003, Loss-Train: 0.4250, Loss-test: 0.4250 MEE-Train: 1.8048, MEE-test: 1.8913
Epoch[1019/2000] Learning-rate: 0.003, Loss-Train: 0.4247, Loss-test: 0.4247 MEE-Train: 1.8038, MEE-test: 1.8903
Epoch[1020/2000] Learning-rate: 0.003, Loss-Train: 0.4245, Loss-test: 0.4245 MEE-Train: 1.8028, MEE-test: 1.8894
Epoch[1021/2000] Learning-rate: 0.003, Loss-Train: 0.4242, Loss-test: 0.4242 MEE-Train: 1.8017, MEE-test: 1.8885
Epoch[1022/2000] Learning-rate: 0.003, Loss-Train: 0.4240, Loss-test: 0.4240 MEE-Train: 1.8007, MEE-test: 1.8875
Epoch[1023/2000] Learning-rate: 0.003, Loss-Train: 0.4238, Loss-test: 0.4238 MEE-Train: 1.7997, MEE-test: 1.8866
Epoch[1024/2000] Learning-rate: 0.003, Loss-Train: 0.4235, Loss-test: 0.4235 MEE-Train: 1.7987, MEE-test: 1.8857
Epoch[1025/2000] Learning-rate: 0.003, Loss-Train: 0.4233, Loss-test: 0.4233 MEE-Train: 1.7976, MEE-test: 1.8848
Epoch[1026/2000] Learning-rate: 0.003, Loss-Train: 0.4231, Loss-test: 0.4231 MEE-Train: 1.7966, MEE-test: 1.8838
Epoch[1027/2000] Learning-rate: 0.003, Loss-Train: 0.4228, Loss-test: 0.4228 MEE-Train: 1.7956, MEE-test: 1.8829
Epoch[1028/2000] Learning-rate: 0.003, Loss-Train: 0.4226, Loss-test: 0.4226 MEE-Train: 1.7946, MEE-test: 1.8820
Epoch[1029/2000] Learning-rate: 0.003, Loss-Train: 0.4224, Loss-test: 0.4224 MEE-Train: 1.7935, MEE-test: 1.8811
Epoch[1030/2000] Learning-rate: 0.003, Loss-Train: 0.4221, Loss-test: 0.4221 MEE-Train: 1.7925, MEE-test: 1.8802
Epoch[1031/2000] Learning-rate: 0.003, Loss-Train: 0.4219, Loss-test: 0.4219 MEE-Train: 1.7915, MEE-test: 1.8793
Epoch[1032/2000] Learning-rate: 0.003, Loss-Train: 0.4217, Loss-test: 0.4217 MEE-Train: 1.7905, MEE-test: 1.8783
Epoch[1033/2000] Learning-rate: 0.003, Loss-Train: 0.4214, Loss-test: 0.4214 MEE-Train: 1.7895, MEE-test: 1.8774
Epoch[1034/2000] Learning-rate: 0.003, Loss-Train: 0.4212, Loss-test: 0.4212 MEE-Train: 1.7885, MEE-test: 1.8765
Epoch[1035/2000] Learning-rate: 0.003, Loss-Train: 0.4210, Loss-test: 0.4210 MEE-Train: 1.7875, MEE-test: 1.8756
Epoch[1036/2000] Learning-rate: 0.003, Loss-Train: 0.4207, Loss-test: 0.4207 MEE-Train: 1.7865, MEE-test: 1.8747
Epoch[1037/2000] Learning-rate: 0.003, Loss-Train: 0.4205, Loss-test: 0.4205 MEE-Train: 1.7855, MEE-test: 1.8738
Epoch[1038/2000] Learning-rate: 0.003, Loss-Train: 0.4203, Loss-test: 0.4203 MEE-Train: 1.7844, MEE-test: 1.8729
Epoch[1039/2000] Learning-rate: 0.003, Loss-Train: 0.4201, Loss-test: 0.4201 MEE-Train: 1.7834, MEE-test: 1.8720
Epoch[1040/2000] Learning-rate: 0.003, Loss-Train: 0.4198, Loss-test: 0.4198 MEE-Train: 1.7824, MEE-test: 1.8711
Epoch[1041/2000] Learning-rate: 0.003, Loss-Train: 0.4196, Loss-test: 0.4196 MEE-Train: 1.7814, MEE-test: 1.8702
Epoch[1042/2000] Learning-rate: 0.003, Loss-Train: 0.4194, Loss-test: 0.4194 MEE-Train: 1.7805, MEE-test: 1.8693
Epoch[1043/2000] Learning-rate: 0.003, Loss-Train: 0.4191, Loss-test: 0.4191 MEE-Train: 1.7795, MEE-test: 1.8684
Epoch[1044/2000] Learning-rate: 0.003, Loss-Train: 0.4189, Loss-test: 0.4189 MEE-Train: 1.7785, MEE-test: 1.8675
Epoch[1045/2000] Learning-rate: 0.003, Loss-Train: 0.4187, Loss-test: 0.4187 MEE-Train: 1.7775, MEE-test: 1.8666
Epoch[1046/2000] Learning-rate: 0.003, Loss-Train: 0.4185, Loss-test: 0.4185 MEE-Train: 1.7765, MEE-test: 1.8657
Epoch[1047/2000] Learning-rate: 0.003, Loss-Train: 0.4182, Loss-test: 0.4182 MEE-Train: 1.7755, MEE-test: 1.8648
Epoch[1048/2000] Learning-rate: 0.003, Loss-Train: 0.4180, Loss-test: 0.4180 MEE-Train: 1.7745, MEE-test: 1.8639
Epoch[1049/2000] Learning-rate: 0.003, Loss-Train: 0.4178, Loss-test: 0.4178 MEE-Train: 1.7735, MEE-test: 1.8631
Epoch[1050/2000] Learning-rate: 0.003, Loss-Train: 0.4176, Loss-test: 0.4176 MEE-Train: 1.7725, MEE-test: 1.8622
Epoch[1051/2000] Learning-rate: 0.003, Loss-Train: 0.4173, Loss-test: 0.4173 MEE-Train: 1.7715, MEE-test: 1.8613
Epoch[1052/2000] Learning-rate: 0.003, Loss-Train: 0.4171, Loss-test: 0.4171 MEE-Train: 1.7706, MEE-test: 1.8604
Epoch[1053/2000] Learning-rate: 0.003, Loss-Train: 0.4169, Loss-test: 0.4169 MEE-Train: 1.7696, MEE-test: 1.8595
Epoch[1054/2000] Learning-rate: 0.003, Loss-Train: 0.4167, Loss-test: 0.4167 MEE-Train: 1.7686, MEE-test: 1.8586
Epoch[1055/2000] Learning-rate: 0.003, Loss-Train: 0.4164, Loss-test: 0.4164 MEE-Train: 1.7676, MEE-test: 1.8578
Epoch[1056/2000] Learning-rate: 0.003, Loss-Train: 0.4162, Loss-test: 0.4162 MEE-Train: 1.7667, MEE-test: 1.8569
Epoch[1057/2000] Learning-rate: 0.003, Loss-Train: 0.4160, Loss-test: 0.4160 MEE-Train: 1.7657, MEE-test: 1.8560
Epoch[1058/2000] Learning-rate: 0.003, Loss-Train: 0.4158, Loss-test: 0.4158 MEE-Train: 1.7647, MEE-test: 1.8551
Epoch[1059/2000] Learning-rate: 0.003, Loss-Train: 0.4155, Loss-test: 0.4155 MEE-Train: 1.7637, MEE-test: 1.8543
Epoch[1060/2000] Learning-rate: 0.003, Loss-Train: 0.4153, Loss-test: 0.4153 MEE-Train: 1.7628, MEE-test: 1.8534
Epoch[1061/2000] Learning-rate: 0.003, Loss-Train: 0.4151, Loss-test: 0.4151 MEE-Train: 1.7618, MEE-test: 1.8525
Epoch[1062/2000] Learning-rate: 0.003, Loss-Train: 0.4149, Loss-test: 0.4149 MEE-Train: 1.7608, MEE-test: 1.8516
Epoch[1063/2000] Learning-rate: 0.003, Loss-Train: 0.4147, Loss-test: 0.4147 MEE-Train: 1.7599, MEE-test: 1.8508
Epoch[1064/2000] Learning-rate: 0.003, Loss-Train: 0.4144, Loss-test: 0.4144 MEE-Train: 1.7589, MEE-test: 1.8499
Epoch[1065/2000] Learning-rate: 0.003, Loss-Train: 0.4142, Loss-test: 0.4142 MEE-Train: 1.7579, MEE-test: 1.8490
Epoch[1066/2000] Learning-rate: 0.003, Loss-Train: 0.4140, Loss-test: 0.4140 MEE-Train: 1.7570, MEE-test: 1.8482
Epoch[1067/2000] Learning-rate: 0.003, Loss-Train: 0.4138, Loss-test: 0.4138 MEE-Train: 1.7560, MEE-test: 1.8473
Epoch[1068/2000] Learning-rate: 0.003, Loss-Train: 0.4136, Loss-test: 0.4136 MEE-Train: 1.7551, MEE-test: 1.8464
Epoch[1069/2000] Learning-rate: 0.003, Loss-Train: 0.4133, Loss-test: 0.4133 MEE-Train: 1.7541, MEE-test: 1.8456
Epoch[1070/2000] Learning-rate: 0.003, Loss-Train: 0.4131, Loss-test: 0.4131 MEE-Train: 1.7532, MEE-test: 1.8447
Epoch[1071/2000] Learning-rate: 0.003, Loss-Train: 0.4129, Loss-test: 0.4129 MEE-Train: 1.7522, MEE-test: 1.8439
Epoch[1072/2000] Learning-rate: 0.003, Loss-Train: 0.4127, Loss-test: 0.4127 MEE-Train: 1.7513, MEE-test: 1.8430
Epoch[1073/2000] Learning-rate: 0.003, Loss-Train: 0.4125, Loss-test: 0.4125 MEE-Train: 1.7503, MEE-test: 1.8422
Epoch[1074/2000] Learning-rate: 0.003, Loss-Train: 0.4122, Loss-test: 0.4122 MEE-Train: 1.7494, MEE-test: 1.8413
Epoch[1075/2000] Learning-rate: 0.003, Loss-Train: 0.4120, Loss-test: 0.4120 MEE-Train: 1.7484, MEE-test: 1.8405
Epoch[1076/2000] Learning-rate: 0.003, Loss-Train: 0.4118, Loss-test: 0.4118 MEE-Train: 1.7475, MEE-test: 1.8396
Epoch[1077/2000] Learning-rate: 0.003, Loss-Train: 0.4116, Loss-test: 0.4116 MEE-Train: 1.7465, MEE-test: 1.8388
Epoch[1078/2000] Learning-rate: 0.003, Loss-Train: 0.4114, Loss-test: 0.4114 MEE-Train: 1.7456, MEE-test: 1.8379
Epoch[1079/2000] Learning-rate: 0.003, Loss-Train: 0.4112, Loss-test: 0.4112 MEE-Train: 1.7446, MEE-test: 1.8371
Epoch[1080/2000] Learning-rate: 0.003, Loss-Train: 0.4109, Loss-test: 0.4109 MEE-Train: 1.7437, MEE-test: 1.8362
Epoch[1081/2000] Learning-rate: 0.003, Loss-Train: 0.4107, Loss-test: 0.4107 MEE-Train: 1.7428, MEE-test: 1.8354
Epoch[1082/2000] Learning-rate: 0.003, Loss-Train: 0.4105, Loss-test: 0.4105 MEE-Train: 1.7418, MEE-test: 1.8345
Epoch[1083/2000] Learning-rate: 0.003, Loss-Train: 0.4103, Loss-test: 0.4103 MEE-Train: 1.7409, MEE-test: 1.8337
Epoch[1084/2000] Learning-rate: 0.003, Loss-Train: 0.4101, Loss-test: 0.4101 MEE-Train: 1.7400, MEE-test: 1.8328
Epoch[1085/2000] Learning-rate: 0.003, Loss-Train: 0.4099, Loss-test: 0.4099 MEE-Train: 1.7390, MEE-test: 1.8320
Epoch[1086/2000] Learning-rate: 0.003, Loss-Train: 0.4097, Loss-test: 0.4097 MEE-Train: 1.7381, MEE-test: 1.8312
Epoch[1087/2000] Learning-rate: 0.003, Loss-Train: 0.4094, Loss-test: 0.4094 MEE-Train: 1.7372, MEE-test: 1.8303
Epoch[1088/2000] Learning-rate: 0.003, Loss-Train: 0.4092, Loss-test: 0.4092 MEE-Train: 1.7362, MEE-test: 1.8295
Epoch[1089/2000] Learning-rate: 0.003, Loss-Train: 0.4090, Loss-test: 0.4090 MEE-Train: 1.7353, MEE-test: 1.8287
Epoch[1090/2000] Learning-rate: 0.003, Loss-Train: 0.4088, Loss-test: 0.4088 MEE-Train: 1.7344, MEE-test: 1.8278
Epoch[1091/2000] Learning-rate: 0.003, Loss-Train: 0.4086, Loss-test: 0.4086 MEE-Train: 1.7335, MEE-test: 1.8270
Epoch[1092/2000] Learning-rate: 0.003, Loss-Train: 0.4084, Loss-test: 0.4084 MEE-Train: 1.7325, MEE-test: 1.8262
Epoch[1093/2000] Learning-rate: 0.003, Loss-Train: 0.4082, Loss-test: 0.4082 MEE-Train: 1.7316, MEE-test: 1.8253
Epoch[1094/2000] Learning-rate: 0.003, Loss-Train: 0.4080, Loss-test: 0.4080 MEE-Train: 1.7307, MEE-test: 1.8245
Epoch[1095/2000] Learning-rate: 0.003, Loss-Train: 0.4078, Loss-test: 0.4078 MEE-Train: 1.7298, MEE-test: 1.8237
Epoch[1096/2000] Learning-rate: 0.003, Loss-Train: 0.4075, Loss-test: 0.4075 MEE-Train: 1.7289, MEE-test: 1.8229
Epoch[1097/2000] Learning-rate: 0.003, Loss-Train: 0.4073, Loss-test: 0.4073 MEE-Train: 1.7280, MEE-test: 1.8220
Epoch[1098/2000] Learning-rate: 0.003, Loss-Train: 0.4071, Loss-test: 0.4071 MEE-Train: 1.7270, MEE-test: 1.8212
Epoch[1099/2000] Learning-rate: 0.003, Loss-Train: 0.4069, Loss-test: 0.4069 MEE-Train: 1.7261, MEE-test: 1.8204
Epoch[1100/2000] Learning-rate: 0.003, Loss-Train: 0.4067, Loss-test: 0.4067 MEE-Train: 1.7252, MEE-test: 1.8196
Epoch[1101/2000] Learning-rate: 0.003, Loss-Train: 0.4065, Loss-test: 0.4065 MEE-Train: 1.7243, MEE-test: 1.8187
Epoch[1102/2000] Learning-rate: 0.003, Loss-Train: 0.4063, Loss-test: 0.4063 MEE-Train: 1.7234, MEE-test: 1.8179
Epoch[1103/2000] Learning-rate: 0.003, Loss-Train: 0.4061, Loss-test: 0.4061 MEE-Train: 1.7225, MEE-test: 1.8171
Epoch[1104/2000] Learning-rate: 0.003, Loss-Train: 0.4059, Loss-test: 0.4059 MEE-Train: 1.7216, MEE-test: 1.8163
Epoch[1105/2000] Learning-rate: 0.003, Loss-Train: 0.4057, Loss-test: 0.4057 MEE-Train: 1.7207, MEE-test: 1.8155
Epoch[1106/2000] Learning-rate: 0.003, Loss-Train: 0.4055, Loss-test: 0.4055 MEE-Train: 1.7198, MEE-test: 1.8147
Epoch[1107/2000] Learning-rate: 0.003, Loss-Train: 0.4053, Loss-test: 0.4053 MEE-Train: 1.7189, MEE-test: 1.8139
Epoch[1108/2000] Learning-rate: 0.003, Loss-Train: 0.4050, Loss-test: 0.4050 MEE-Train: 1.7180, MEE-test: 1.8130
Epoch[1109/2000] Learning-rate: 0.003, Loss-Train: 0.4048, Loss-test: 0.4048 MEE-Train: 1.7171, MEE-test: 1.8122
Epoch[1110/2000] Learning-rate: 0.003, Loss-Train: 0.4046, Loss-test: 0.4046 MEE-Train: 1.7162, MEE-test: 1.8114
Epoch[1111/2000] Learning-rate: 0.003, Loss-Train: 0.4044, Loss-test: 0.4044 MEE-Train: 1.7153, MEE-test: 1.8106
Epoch[1112/2000] Learning-rate: 0.003, Loss-Train: 0.4042, Loss-test: 0.4042 MEE-Train: 1.7144, MEE-test: 1.8098
Epoch[1113/2000] Learning-rate: 0.003, Loss-Train: 0.4040, Loss-test: 0.4040 MEE-Train: 1.7135, MEE-test: 1.8090
Epoch[1114/2000] Learning-rate: 0.003, Loss-Train: 0.4038, Loss-test: 0.4038 MEE-Train: 1.7126, MEE-test: 1.8082
Epoch[1115/2000] Learning-rate: 0.003, Loss-Train: 0.4036, Loss-test: 0.4036 MEE-Train: 1.7117, MEE-test: 1.8074
Epoch[1116/2000] Learning-rate: 0.003, Loss-Train: 0.4034, Loss-test: 0.4034 MEE-Train: 1.7108, MEE-test: 1.8066
Epoch[1117/2000] Learning-rate: 0.003, Loss-Train: 0.4032, Loss-test: 0.4032 MEE-Train: 1.7099, MEE-test: 1.8058
Epoch[1118/2000] Learning-rate: 0.003, Loss-Train: 0.4030, Loss-test: 0.4030 MEE-Train: 1.7091, MEE-test: 1.8050
Epoch[1119/2000] Learning-rate: 0.003, Loss-Train: 0.4028, Loss-test: 0.4028 MEE-Train: 1.7082, MEE-test: 1.8042
Epoch[1120/2000] Learning-rate: 0.003, Loss-Train: 0.4026, Loss-test: 0.4026 MEE-Train: 1.7073, MEE-test: 1.8034
Epoch[1121/2000] Learning-rate: 0.003, Loss-Train: 0.4024, Loss-test: 0.4024 MEE-Train: 1.7064, MEE-test: 1.8026
Epoch[1122/2000] Learning-rate: 0.003, Loss-Train: 0.4022, Loss-test: 0.4022 MEE-Train: 1.7055, MEE-test: 1.8018
Epoch[1123/2000] Learning-rate: 0.003, Loss-Train: 0.4020, Loss-test: 0.4020 MEE-Train: 1.7046, MEE-test: 1.8010
Epoch[1124/2000] Learning-rate: 0.003, Loss-Train: 0.4018, Loss-test: 0.4018 MEE-Train: 1.7038, MEE-test: 1.8002
Epoch[1125/2000] Learning-rate: 0.003, Loss-Train: 0.4016, Loss-test: 0.4016 MEE-Train: 1.7029, MEE-test: 1.7995
Epoch[1126/2000] Learning-rate: 0.003, Loss-Train: 0.4014, Loss-test: 0.4014 MEE-Train: 1.7020, MEE-test: 1.7987
Epoch[1127/2000] Learning-rate: 0.003, Loss-Train: 0.4012, Loss-test: 0.4012 MEE-Train: 1.7011, MEE-test: 1.7979
Epoch[1128/2000] Learning-rate: 0.003, Loss-Train: 0.4010, Loss-test: 0.4010 MEE-Train: 1.7003, MEE-test: 1.7971
Epoch[1129/2000] Learning-rate: 0.003, Loss-Train: 0.4008, Loss-test: 0.4008 MEE-Train: 1.6994, MEE-test: 1.7963
Epoch[1130/2000] Learning-rate: 0.003, Loss-Train: 0.4006, Loss-test: 0.4006 MEE-Train: 1.6985, MEE-test: 1.7955
Epoch[1131/2000] Learning-rate: 0.003, Loss-Train: 0.4004, Loss-test: 0.4004 MEE-Train: 1.6977, MEE-test: 1.7947
Epoch[1132/2000] Learning-rate: 0.003, Loss-Train: 0.4002, Loss-test: 0.4002 MEE-Train: 1.6968, MEE-test: 1.7940
Epoch[1133/2000] Learning-rate: 0.003, Loss-Train: 0.4000, Loss-test: 0.4000 MEE-Train: 1.6959, MEE-test: 1.7932
Epoch[1134/2000] Learning-rate: 0.003, Loss-Train: 0.3998, Loss-test: 0.3998 MEE-Train: 1.6951, MEE-test: 1.7924
Epoch[1135/2000] Learning-rate: 0.003, Loss-Train: 0.3996, Loss-test: 0.3996 MEE-Train: 1.6942, MEE-test: 1.7916
Epoch[1136/2000] Learning-rate: 0.003, Loss-Train: 0.3994, Loss-test: 0.3994 MEE-Train: 1.6933, MEE-test: 1.7908
Epoch[1137/2000] Learning-rate: 0.003, Loss-Train: 0.3992, Loss-test: 0.3992 MEE-Train: 1.6925, MEE-test: 1.7901
Epoch[1138/2000] Learning-rate: 0.003, Loss-Train: 0.3990, Loss-test: 0.3990 MEE-Train: 1.6916, MEE-test: 1.7893
Epoch[1139/2000] Learning-rate: 0.003, Loss-Train: 0.3988, Loss-test: 0.3988 MEE-Train: 1.6907, MEE-test: 1.7885
Epoch[1140/2000] Learning-rate: 0.003, Loss-Train: 0.3986, Loss-test: 0.3986 MEE-Train: 1.6899, MEE-test: 1.7877
Epoch[1141/2000] Learning-rate: 0.003, Loss-Train: 0.3984, Loss-test: 0.3984 MEE-Train: 1.6890, MEE-test: 1.7870
Epoch[1142/2000] Learning-rate: 0.003, Loss-Train: 0.3982, Loss-test: 0.3982 MEE-Train: 1.6882, MEE-test: 1.7862
Epoch[1143/2000] Learning-rate: 0.003, Loss-Train: 0.3980, Loss-test: 0.3980 MEE-Train: 1.6873, MEE-test: 1.7854
Epoch[1144/2000] Learning-rate: 0.003, Loss-Train: 0.3978, Loss-test: 0.3978 MEE-Train: 1.6865, MEE-test: 1.7847
Epoch[1145/2000] Learning-rate: 0.003, Loss-Train: 0.3976, Loss-test: 0.3976 MEE-Train: 1.6856, MEE-test: 1.7839
Epoch[1146/2000] Learning-rate: 0.003, Loss-Train: 0.3974, Loss-test: 0.3974 MEE-Train: 1.6848, MEE-test: 1.7831
