Epoch[1/5000] Learning-rate: 0.003, Loss-Train: 19.7122, Loss-test: 315.3947 MEE-Train: 26.4558, MEE-test: 30.7601
Epoch[3067/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0284 MEE-Train: 0.2726, MEE-test: 0.4023
Epoch[3068/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0335 MEE-Train: 0.2725, MEE-test: 0.4023
Epoch[3069/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0167 MEE-Train: 0.2725, MEE-test: 0.4022
Epoch[3070/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0277 MEE-Train: 0.2725, MEE-test: 0.4022
Epoch[3071/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0272 MEE-Train: 0.2724, MEE-test: 0.4021
Epoch[3072/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0317 MEE-Train: 0.2724, MEE-test: 0.4021
Epoch[3073/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0196 MEE-Train: 0.2723, MEE-test: 0.4021
Epoch[3074/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0255 MEE-Train: 0.2723, MEE-test: 0.4020
Epoch[3075/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0341 MEE-Train: 0.2723, MEE-test: 0.4020
Epoch[3076/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0358 MEE-Train: 0.2722, MEE-test: 0.4020
Epoch[3077/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0234 MEE-Train: 0.2722, MEE-test: 0.4019
Epoch[3078/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0271 MEE-Train: 0.2721, MEE-test: 0.4019
Epoch[3079/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0396 MEE-Train: 0.2721, MEE-test: 0.4019
Epoch[3080/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0319 MEE-Train: 0.2721, MEE-test: 0.4018
Epoch[3081/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0236 MEE-Train: 0.2720, MEE-test: 0.4018
Epoch[3082/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0373 MEE-Train: 0.2720, MEE-test: 0.4018
Epoch[3083/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0292 MEE-Train: 0.2719, MEE-test: 0.4017
Epoch[3084/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0319 MEE-Train: 0.2719, MEE-test: 0.4017
Epoch[3085/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0294 MEE-Train: 0.2719, MEE-test: 0.4017
Epoch[3086/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0245 MEE-Train: 0.2718, MEE-test: 0.4016
Epoch[3087/5000] Learning-rate: 0.003, Loss-Train: 0.0029, Loss-test: 0.0470 MEE-Train: 0.2718, MEE-test: 0.4016
Epoch[3088/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0242 MEE-Train: 0.2717, MEE-test: 0.4016
Epoch[3089/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0274 MEE-Train: 0.2717, MEE-test: 0.4015
Epoch[3090/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0231 MEE-Train: 0.2717, MEE-test: 0.4015
Epoch[3091/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0150 MEE-Train: 0.2716, MEE-test: 0.4014
Epoch[3092/5000] Learning-rate: 0.003, Loss-Train: 0.0030, Loss-test: 0.0487 MEE-Train: 0.2716, MEE-test: 0.4014
Epoch[3093/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0231 MEE-Train: 0.2715, MEE-test: 0.4014
Epoch[3094/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0300 MEE-Train: 0.2715, MEE-test: 0.4014
Epoch[3095/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0371 MEE-Train: 0.2715, MEE-test: 0.4013
Epoch[3096/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0172 MEE-Train: 0.2714, MEE-test: 0.4013
Epoch[3097/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0250 MEE-Train: 0.2714, MEE-test: 0.4012
Epoch[3098/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0304 MEE-Train: 0.2713, MEE-test: 0.4012
Epoch[3099/5000] Learning-rate: 0.003, Loss-Train: 0.0031, Loss-test: 0.0503 MEE-Train: 0.2713, MEE-test: 0.4012
Epoch[3100/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0211 MEE-Train: 0.2713, MEE-test: 0.4011
Epoch[3101/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0299 MEE-Train: 0.2712, MEE-test: 0.4011
Epoch[3102/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0311 MEE-Train: 0.2712, MEE-test: 0.4011
Epoch[3103/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0394 MEE-Train: 0.2711, MEE-test: 0.4011
Epoch[3104/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0337 MEE-Train: 0.2711, MEE-test: 0.4010
Epoch[3105/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0256 MEE-Train: 0.2711, MEE-test: 0.4010
Epoch[3106/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0251 MEE-Train: 0.2710, MEE-test: 0.4010
Epoch[3107/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0287 MEE-Train: 0.2710, MEE-test: 0.4009
Epoch[3108/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0253 MEE-Train: 0.2709, MEE-test: 0.4009
Epoch[3109/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0178 MEE-Train: 0.2709, MEE-test: 0.4008
Epoch[3110/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0205 MEE-Train: 0.2709, MEE-test: 0.4008
Epoch[3111/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0407 MEE-Train: 0.2708, MEE-test: 0.4008
Epoch[3112/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0308 MEE-Train: 0.2708, MEE-test: 0.4007
Epoch[3113/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0367 MEE-Train: 0.2707, MEE-test: 0.4007
Epoch[3114/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0333 MEE-Train: 0.2707, MEE-test: 0.4007
Epoch[3115/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0337 MEE-Train: 0.2707, MEE-test: 0.4007
Epoch[3116/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0184 MEE-Train: 0.2706, MEE-test: 0.4006
Epoch[3117/5000] Learning-rate: 0.003, Loss-Train: 0.0030, Loss-test: 0.0473 MEE-Train: 0.2706, MEE-test: 0.4006
Epoch[3118/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0244 MEE-Train: 0.2705, MEE-test: 0.4006
Epoch[3119/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0271 MEE-Train: 0.2705, MEE-test: 0.4005
Epoch[3120/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0271 MEE-Train: 0.2705, MEE-test: 0.4005
Epoch[3121/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0261 MEE-Train: 0.2704, MEE-test: 0.4004
Epoch[3122/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0249 MEE-Train: 0.2704, MEE-test: 0.4004
Epoch[3123/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0294 MEE-Train: 0.2704, MEE-test: 0.4004
Epoch[3124/5000] Learning-rate: 0.003, Loss-Train: 0.0007, Loss-test: 0.0114 MEE-Train: 0.2703, MEE-test: 0.4003
Epoch[3125/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0158 MEE-Train: 0.2703, MEE-test: 0.4002
Epoch[3126/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0257 MEE-Train: 0.2702, MEE-test: 0.4002
Epoch[3127/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0224 MEE-Train: 0.2702, MEE-test: 0.4002
Epoch[3128/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0295 MEE-Train: 0.2702, MEE-test: 0.4001
Epoch[3129/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0443 MEE-Train: 0.2701, MEE-test: 0.4001
Epoch[3130/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0152 MEE-Train: 0.2701, MEE-test: 0.4001
Epoch[3131/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0316 MEE-Train: 0.2700, MEE-test: 0.4000
Epoch[3132/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0229 MEE-Train: 0.2700, MEE-test: 0.4000
Epoch[3133/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0142 MEE-Train: 0.2700, MEE-test: 0.3999
Epoch[3134/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0291 MEE-Train: 0.2699, MEE-test: 0.3999
Epoch[3135/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0274 MEE-Train: 0.2699, MEE-test: 0.3998
Epoch[3136/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0138 MEE-Train: 0.2698, MEE-test: 0.3998
Epoch[3137/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0321 MEE-Train: 0.2698, MEE-test: 0.3998
Epoch[3138/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0260 MEE-Train: 0.2698, MEE-test: 0.3997
Epoch[3139/5000] Learning-rate: 0.003, Loss-Train: 0.0003, Loss-test: 0.0050 MEE-Train: 0.2697, MEE-test: 0.3996
Epoch[3140/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0291 MEE-Train: 0.2697, MEE-test: 0.3996
Epoch[3141/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0380 MEE-Train: 0.2696, MEE-test: 0.3996
Epoch[3142/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0346 MEE-Train: 0.2696, MEE-test: 0.3996
Epoch[3143/5000] Learning-rate: 0.003, Loss-Train: 0.0029, Loss-test: 0.0458 MEE-Train: 0.2696, MEE-test: 0.3995
Epoch[3144/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0161 MEE-Train: 0.2695, MEE-test: 0.3995
Epoch[3145/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0263 MEE-Train: 0.2695, MEE-test: 0.3994
Epoch[3146/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0308 MEE-Train: 0.2695, MEE-test: 0.3994
Epoch[3147/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0321 MEE-Train: 0.2694, MEE-test: 0.3994
Epoch[3148/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0317 MEE-Train: 0.2694, MEE-test: 0.3994
Epoch[3149/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0156 MEE-Train: 0.2693, MEE-test: 0.3993
Epoch[3150/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0218 MEE-Train: 0.2693, MEE-test: 0.3993
Epoch[3151/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0387 MEE-Train: 0.2693, MEE-test: 0.3992
Epoch[3152/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0329 MEE-Train: 0.2692, MEE-test: 0.3992
Epoch[3153/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0229 MEE-Train: 0.2692, MEE-test: 0.3992
Epoch[3154/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0240 MEE-Train: 0.2691, MEE-test: 0.3991
Epoch[3155/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0382 MEE-Train: 0.2691, MEE-test: 0.3991
Epoch[3156/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0230 MEE-Train: 0.2691, MEE-test: 0.3991
Epoch[3157/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0445 MEE-Train: 0.2690, MEE-test: 0.3991
Epoch[3158/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0340 MEE-Train: 0.2690, MEE-test: 0.3990
Epoch[3159/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0296 MEE-Train: 0.2690, MEE-test: 0.3990
Epoch[3160/5000] Learning-rate: 0.003, Loss-Train: 0.0036, Loss-test: 0.0568 MEE-Train: 0.2689, MEE-test: 0.3990
Epoch[3161/5000] Learning-rate: 0.003, Loss-Train: 0.0032, Loss-test: 0.0518 MEE-Train: 0.2689, MEE-test: 0.3990
Epoch[3162/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0253 MEE-Train: 0.2688, MEE-test: 0.3990
Epoch[3163/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0359 MEE-Train: 0.2688, MEE-test: 0.3989
Epoch[3164/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0403 MEE-Train: 0.2688, MEE-test: 0.3989
Epoch[3165/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0235 MEE-Train: 0.2687, MEE-test: 0.3989
Epoch[3166/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0257 MEE-Train: 0.2687, MEE-test: 0.3988
Epoch[3167/5000] Learning-rate: 0.003, Loss-Train: 0.0027, Loss-test: 0.0439 MEE-Train: 0.2686, MEE-test: 0.3988
Epoch[3168/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0405 MEE-Train: 0.2686, MEE-test: 0.3988
Epoch[3169/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0302 MEE-Train: 0.2686, MEE-test: 0.3988
Epoch[3170/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0205 MEE-Train: 0.2685, MEE-test: 0.3987
Epoch[3171/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0208 MEE-Train: 0.2685, MEE-test: 0.3987
Epoch[3172/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0278 MEE-Train: 0.2685, MEE-test: 0.3987
Epoch[3173/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0243 MEE-Train: 0.2684, MEE-test: 0.3986
Epoch[3174/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0277 MEE-Train: 0.2684, MEE-test: 0.3986
Epoch[3175/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0331 MEE-Train: 0.2683, MEE-test: 0.3986
Epoch[3176/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0370 MEE-Train: 0.2683, MEE-test: 0.3985
Epoch[3177/5000] Learning-rate: 0.003, Loss-Train: 0.0008, Loss-test: 0.0122 MEE-Train: 0.2683, MEE-test: 0.3985
Epoch[3178/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0330 MEE-Train: 0.2682, MEE-test: 0.3984
Epoch[3179/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0200 MEE-Train: 0.2682, MEE-test: 0.3984
Epoch[3180/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0301 MEE-Train: 0.2682, MEE-test: 0.3984
Epoch[3181/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0204 MEE-Train: 0.2681, MEE-test: 0.3983
Epoch[3182/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0304 MEE-Train: 0.2681, MEE-test: 0.3983
Epoch[3183/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0214 MEE-Train: 0.2680, MEE-test: 0.3982
Epoch[3184/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0175 MEE-Train: 0.2680, MEE-test: 0.3982
Epoch[3185/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0312 MEE-Train: 0.2680, MEE-test: 0.3982
Epoch[3186/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0313 MEE-Train: 0.2679, MEE-test: 0.3981
Epoch[3187/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0260 MEE-Train: 0.2679, MEE-test: 0.3981
Epoch[3188/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0169 MEE-Train: 0.2678, MEE-test: 0.3980
Epoch[3189/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0251 MEE-Train: 0.2678, MEE-test: 0.3980
Epoch[3190/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0365 MEE-Train: 0.2678, MEE-test: 0.3980
Epoch[3191/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0414 MEE-Train: 0.2677, MEE-test: 0.3980
Epoch[3192/5000] Learning-rate: 0.003, Loss-Train: 0.0031, Loss-test: 0.0496 MEE-Train: 0.2677, MEE-test: 0.3980
Epoch[3193/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0218 MEE-Train: 0.2677, MEE-test: 0.3979
Epoch[3194/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0319 MEE-Train: 0.2676, MEE-test: 0.3979
Epoch[3195/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0424 MEE-Train: 0.2676, MEE-test: 0.3979
Epoch[3196/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0204 MEE-Train: 0.2675, MEE-test: 0.3978
Epoch[3197/5000] Learning-rate: 0.003, Loss-Train: 0.0027, Loss-test: 0.0436 MEE-Train: 0.2675, MEE-test: 0.3978
Epoch[3198/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0447 MEE-Train: 0.2675, MEE-test: 0.3978
Epoch[3199/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0179 MEE-Train: 0.2674, MEE-test: 0.3978
Epoch[3200/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0246 MEE-Train: 0.2674, MEE-test: 0.3977
Epoch[3201/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0347 MEE-Train: 0.2674, MEE-test: 0.3977
Epoch[3202/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0309 MEE-Train: 0.2673, MEE-test: 0.3977
Epoch[3203/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0309 MEE-Train: 0.2673, MEE-test: 0.3976
Epoch[3204/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0332 MEE-Train: 0.2672, MEE-test: 0.3976
Epoch[3205/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0313 MEE-Train: 0.2672, MEE-test: 0.3976
Epoch[3206/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0235 MEE-Train: 0.2672, MEE-test: 0.3975
Epoch[3207/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0264 MEE-Train: 0.2671, MEE-test: 0.3975
Epoch[3208/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0214 MEE-Train: 0.2671, MEE-test: 0.3975
Epoch[3209/5000] Learning-rate: 0.003, Loss-Train: 0.0027, Loss-test: 0.0426 MEE-Train: 0.2670, MEE-test: 0.3974
Epoch[3210/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0224 MEE-Train: 0.2670, MEE-test: 0.3974
Epoch[3211/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0207 MEE-Train: 0.2670, MEE-test: 0.3974
Epoch[3212/5000] Learning-rate: 0.003, Loss-Train: 0.0029, Loss-test: 0.0466 MEE-Train: 0.2669, MEE-test: 0.3973
Epoch[3213/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0171 MEE-Train: 0.2669, MEE-test: 0.3973
Epoch[3214/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0285 MEE-Train: 0.2669, MEE-test: 0.3973
Epoch[3215/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0340 MEE-Train: 0.2668, MEE-test: 0.3972
Epoch[3216/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0320 MEE-Train: 0.2668, MEE-test: 0.3972
Epoch[3217/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0308 MEE-Train: 0.2667, MEE-test: 0.3972
Epoch[3218/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0222 MEE-Train: 0.2667, MEE-test: 0.3971
Epoch[3219/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0264 MEE-Train: 0.2667, MEE-test: 0.3971
Epoch[3220/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0331 MEE-Train: 0.2666, MEE-test: 0.3971
Epoch[3221/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0352 MEE-Train: 0.2666, MEE-test: 0.3971
Epoch[3222/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0334 MEE-Train: 0.2666, MEE-test: 0.3970
Epoch[3223/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0324 MEE-Train: 0.2665, MEE-test: 0.3970
Epoch[3224/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0241 MEE-Train: 0.2665, MEE-test: 0.3970
Epoch[3225/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0349 MEE-Train: 0.2664, MEE-test: 0.3969
Epoch[3226/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0286 MEE-Train: 0.2664, MEE-test: 0.3969
Epoch[3227/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0214 MEE-Train: 0.2664, MEE-test: 0.3969
Epoch[3228/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0314 MEE-Train: 0.2663, MEE-test: 0.3968
Epoch[3229/5000] Learning-rate: 0.003, Loss-Train: 0.0027, Loss-test: 0.0436 MEE-Train: 0.2663, MEE-test: 0.3968
Epoch[3230/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0343 MEE-Train: 0.2663, MEE-test: 0.3968
Epoch[3231/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0394 MEE-Train: 0.2662, MEE-test: 0.3968
Epoch[3232/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0149 MEE-Train: 0.2662, MEE-test: 0.3967
Epoch[3233/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0279 MEE-Train: 0.2661, MEE-test: 0.3967
Epoch[3234/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0243 MEE-Train: 0.2661, MEE-test: 0.3967
Epoch[3235/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0345 MEE-Train: 0.2661, MEE-test: 0.3966
Epoch[3236/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0227 MEE-Train: 0.2660, MEE-test: 0.3966
Epoch[3237/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0312 MEE-Train: 0.2660, MEE-test: 0.3966
Epoch[3238/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0341 MEE-Train: 0.2660, MEE-test: 0.3965
Epoch[3239/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0355 MEE-Train: 0.2659, MEE-test: 0.3965
Epoch[3240/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0243 MEE-Train: 0.2659, MEE-test: 0.3965
Epoch[3241/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0295 MEE-Train: 0.2658, MEE-test: 0.3964
Epoch[3242/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0252 MEE-Train: 0.2658, MEE-test: 0.3964
Epoch[3243/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0314 MEE-Train: 0.2658, MEE-test: 0.3964
Epoch[3244/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0386 MEE-Train: 0.2657, MEE-test: 0.3964
Epoch[3245/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0221 MEE-Train: 0.2657, MEE-test: 0.3963
Epoch[3246/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0443 MEE-Train: 0.2657, MEE-test: 0.3963
Epoch[3247/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0256 MEE-Train: 0.2656, MEE-test: 0.3963
Epoch[3248/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0180 MEE-Train: 0.2656, MEE-test: 0.3962
Epoch[3249/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0306 MEE-Train: 0.2656, MEE-test: 0.3962
Epoch[3250/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0158 MEE-Train: 0.2655, MEE-test: 0.3961
Epoch[3251/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0191 MEE-Train: 0.2655, MEE-test: 0.3961
Epoch[3252/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0276 MEE-Train: 0.2654, MEE-test: 0.3961
Epoch[3253/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0360 MEE-Train: 0.2654, MEE-test: 0.3960
Epoch[3254/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0191 MEE-Train: 0.2654, MEE-test: 0.3960
Epoch[3255/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0291 MEE-Train: 0.2653, MEE-test: 0.3960
Epoch[3256/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0157 MEE-Train: 0.2653, MEE-test: 0.3959
