Epoch[1/1000] Learning-rate: 5e-06, Loss-Train: 630.5683, Loss-Test: 654.7108, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0200
Epoch[327/1000] Learning-rate: 5e-06, Loss-Train: 112.0631, Loss-Test: 128.5029, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[328/1000] Learning-rate: 5e-06, Loss-Train: 110.1937, Loss-Test: 127.2381, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0120
Epoch[329/1000] Learning-rate: 5e-06, Loss-Train: 107.5105, Loss-Test: 124.8273, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0080
Epoch[330/1000] Learning-rate: 5e-06, Loss-Train: 105.9043, Loss-Test: 123.0016, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0120
Epoch[331/1000] Learning-rate: 5e-06, Loss-Train: 105.2499, Loss-Test: 120.3746, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0120
Epoch[332/1000] Learning-rate: 5e-06, Loss-Train: 103.6913, Loss-Test: 119.7344, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0080
Epoch[333/1000] Learning-rate: 5e-06, Loss-Train: 101.5702, Loss-Test: 116.5693, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0080
Epoch[334/1000] Learning-rate: 5e-06, Loss-Train: 100.1595, Loss-Test: 114.6806, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[335/1000] Learning-rate: 5e-06, Loss-Train: 98.8706, Loss-Test: 111.8854, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[336/1000] Learning-rate: 5e-06, Loss-Train: 96.3045, Loss-Test: 110.8175, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0080
Epoch[337/1000] Learning-rate: 5e-06, Loss-Train: 95.6727, Loss-Test: 108.8435, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0080
Epoch[338/1000] Learning-rate: 5e-06, Loss-Train: 94.1310, Loss-Test: 106.5706, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[339/1000] Learning-rate: 5e-06, Loss-Train: 91.5054, Loss-Test: 104.9853, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[340/1000] Learning-rate: 5e-06, Loss-Train: 90.1282, Loss-Test: 103.4884, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[341/1000] Learning-rate: 5e-06, Loss-Train: 88.9691, Loss-Test: 101.4468, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0120
Epoch[342/1000] Learning-rate: 5e-06, Loss-Train: 87.6789, Loss-Test: 99.5293, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0080
Epoch[343/1000] Learning-rate: 5e-06, Loss-Train: 85.8496, Loss-Test: 97.9294, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[344/1000] Learning-rate: 5e-06, Loss-Train: 84.3575, Loss-Test: 95.4190, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0080
Epoch[345/1000] Learning-rate: 5e-06, Loss-Train: 83.5735, Loss-Test: 94.3517, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0120
Epoch[346/1000] Learning-rate: 5e-06, Loss-Train: 82.1775, Loss-Test: 92.3630, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0120
Epoch[347/1000] Learning-rate: 5e-06, Loss-Train: 80.0186, Loss-Test: 90.6624, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0160
Epoch[348/1000] Learning-rate: 5e-06, Loss-Train: 78.9305, Loss-Test: 88.9570, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[349/1000] Learning-rate: 5e-06, Loss-Train: 77.2214, Loss-Test: 87.0125, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[350/1000] Learning-rate: 5e-06, Loss-Train: 75.7590, Loss-Test: 86.0159, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[351/1000] Learning-rate: 5e-06, Loss-Train: 74.6082, Loss-Test: 83.5971, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0080
Epoch[352/1000] Learning-rate: 5e-06, Loss-Train: 73.6532, Loss-Test: 82.5459, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[353/1000] Learning-rate: 5e-06, Loss-Train: 72.2506, Loss-Test: 80.8026, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[354/1000] Learning-rate: 5e-06, Loss-Train: 71.2060, Loss-Test: 78.9391, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0120
Epoch[355/1000] Learning-rate: 5e-06, Loss-Train: 70.1037, Loss-Test: 77.4857, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0080
Epoch[356/1000] Learning-rate: 5e-06, Loss-Train: 68.3051, Loss-Test: 76.6812, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0080
Epoch[357/1000] Learning-rate: 5e-06, Loss-Train: 66.7611, Loss-Test: 74.7612, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0080
Epoch[358/1000] Learning-rate: 5e-06, Loss-Train: 65.8958, Loss-Test: 72.9944, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0120
Epoch[359/1000] Learning-rate: 5e-06, Loss-Train: 65.1192, Loss-Test: 72.0165, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0080
Epoch[360/1000] Learning-rate: 5e-06, Loss-Train: 63.5952, Loss-Test: 70.9440, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[361/1000] Learning-rate: 5e-06, Loss-Train: 62.8850, Loss-Test: 69.0115, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0080
Epoch[362/1000] Learning-rate: 5e-06, Loss-Train: 61.4142, Loss-Test: 67.5188, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0120
Epoch[363/1000] Learning-rate: 5e-06, Loss-Train: 60.5879, Loss-Test: 66.2122, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[364/1000] Learning-rate: 5e-06, Loss-Train: 59.7970, Loss-Test: 65.8821, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0080
Epoch[365/1000] Learning-rate: 5e-06, Loss-Train: 58.6607, Loss-Test: 63.9856, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0040
Epoch[366/1000] Learning-rate: 5e-06, Loss-Train: 57.7373, Loss-Test: 62.6197, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[367/1000] Learning-rate: 5e-06, Loss-Train: 56.6707, Loss-Test: 61.7165, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0040
Epoch[368/1000] Learning-rate: 5e-06, Loss-Train: 55.4684, Loss-Test: 60.4631, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0080
Epoch[369/1000] Learning-rate: 5e-06, Loss-Train: 54.8214, Loss-Test: 59.5830, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0040
Epoch[370/1000] Learning-rate: 5e-06, Loss-Train: 53.6811, Loss-Test: 58.2763, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0120
Epoch[371/1000] Learning-rate: 5e-06, Loss-Train: 52.6617, Loss-Test: 57.2269, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0000
Epoch[372/1000] Learning-rate: 5e-06, Loss-Train: 51.8598, Loss-Test: 56.1610, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0000
Epoch[373/1000] Learning-rate: 5e-06, Loss-Train: 51.5281, Loss-Test: 55.2790, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0080
Epoch[374/1000] Learning-rate: 5e-06, Loss-Train: 50.3059, Loss-Test: 54.5202, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0000
Epoch[375/1000] Learning-rate: 5e-06, Loss-Train: 49.5104, Loss-Test: 53.1116, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[376/1000] Learning-rate: 5e-06, Loss-Train: 48.7292, Loss-Test: 52.1671, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0040
Epoch[377/1000] Learning-rate: 5e-06, Loss-Train: 48.2137, Loss-Test: 51.5326, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[378/1000] Learning-rate: 5e-06, Loss-Train: 47.5008, Loss-Test: 50.5358, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0000
Epoch[379/1000] Learning-rate: 5e-06, Loss-Train: 46.5463, Loss-Test: 49.6974, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[380/1000] Learning-rate: 5e-06, Loss-Train: 46.2451, Loss-Test: 48.8381, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0000
Epoch[381/1000] Learning-rate: 5e-06, Loss-Train: 45.5577, Loss-Test: 48.0948, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[382/1000] Learning-rate: 5e-06, Loss-Train: 44.9891, Loss-Test: 47.3056, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[383/1000] Learning-rate: 5e-06, Loss-Train: 44.4836, Loss-Test: 46.4724, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[384/1000] Learning-rate: 5e-06, Loss-Train: 43.4142, Loss-Test: 45.8594, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0040
Epoch[385/1000] Learning-rate: 5e-06, Loss-Train: 43.0666, Loss-Test: 45.0390, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[386/1000] Learning-rate: 5e-06, Loss-Train: 42.3023, Loss-Test: 44.4708, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[387/1000] Learning-rate: 5e-06, Loss-Train: 41.9655, Loss-Test: 43.6813, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0080
Epoch[388/1000] Learning-rate: 5e-06, Loss-Train: 41.2046, Loss-Test: 42.8079, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[389/1000] Learning-rate: 5e-06, Loss-Train: 40.9724, Loss-Test: 42.4846, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[390/1000] Learning-rate: 5e-06, Loss-Train: 40.2872, Loss-Test: 41.8130, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[391/1000] Learning-rate: 5e-06, Loss-Train: 40.1437, Loss-Test: 41.0063, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[392/1000] Learning-rate: 5e-06, Loss-Train: 39.3900, Loss-Test: 40.8077, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0120
Epoch[393/1000] Learning-rate: 5e-06, Loss-Train: 39.0477, Loss-Test: 39.9266, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[394/1000] Learning-rate: 5e-06, Loss-Train: 38.3522, Loss-Test: 39.3473, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[395/1000] Learning-rate: 5e-06, Loss-Train: 38.2666, Loss-Test: 38.7339, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[396/1000] Learning-rate: 5e-06, Loss-Train: 37.6668, Loss-Test: 38.3603, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0080
Epoch[397/1000] Learning-rate: 5e-06, Loss-Train: 37.4922, Loss-Test: 37.8144, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0040
Epoch[398/1000] Learning-rate: 5e-06, Loss-Train: 37.0881, Loss-Test: 37.5473, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[399/1000] Learning-rate: 5e-06, Loss-Train: 36.6862, Loss-Test: 36.9778, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[400/1000] Learning-rate: 5e-06, Loss-Train: 36.1036, Loss-Test: 36.4825, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[401/1000] Learning-rate: 5e-06, Loss-Train: 35.8664, Loss-Test: 36.1635, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0080
Epoch[402/1000] Learning-rate: 5e-06, Loss-Train: 35.4411, Loss-Test: 35.7297, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0080
Epoch[403/1000] Learning-rate: 5e-06, Loss-Train: 35.2604, Loss-Test: 35.2798, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[404/1000] Learning-rate: 5e-06, Loss-Train: 34.6093, Loss-Test: 34.7978, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[405/1000] Learning-rate: 5e-06, Loss-Train: 34.4434, Loss-Test: 34.4022, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[406/1000] Learning-rate: 5e-06, Loss-Train: 34.0378, Loss-Test: 34.0540, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[407/1000] Learning-rate: 5e-06, Loss-Train: 33.8554, Loss-Test: 33.6329, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[408/1000] Learning-rate: 5e-06, Loss-Train: 33.6325, Loss-Test: 33.4175, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[409/1000] Learning-rate: 5e-06, Loss-Train: 33.4213, Loss-Test: 33.0717, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[410/1000] Learning-rate: 5e-06, Loss-Train: 33.1109, Loss-Test: 32.7420, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0080
Epoch[411/1000] Learning-rate: 5e-06, Loss-Train: 32.7552, Loss-Test: 32.4340, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[412/1000] Learning-rate: 5e-06, Loss-Train: 32.7070, Loss-Test: 32.1660, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[413/1000] Learning-rate: 5e-06, Loss-Train: 32.4163, Loss-Test: 31.7810, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0080
Epoch[414/1000] Learning-rate: 5e-06, Loss-Train: 32.1045, Loss-Test: 31.4343, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0120
Epoch[415/1000] Learning-rate: 5e-06, Loss-Train: 32.0619, Loss-Test: 31.1398, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0080
Epoch[416/1000] Learning-rate: 5e-06, Loss-Train: 31.6475, Loss-Test: 30.8953, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0040
Epoch[417/1000] Learning-rate: 5e-06, Loss-Train: 31.4984, Loss-Test: 30.7768, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[418/1000] Learning-rate: 5e-06, Loss-Train: 31.3002, Loss-Test: 30.4481, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0040
Epoch[419/1000] Learning-rate: 5e-06, Loss-Train: 31.1905, Loss-Test: 30.2597, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[420/1000] Learning-rate: 5e-06, Loss-Train: 30.9087, Loss-Test: 30.1015, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[421/1000] Learning-rate: 5e-06, Loss-Train: 30.5560, Loss-Test: 29.9161, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0040
Epoch[422/1000] Learning-rate: 5e-06, Loss-Train: 30.5580, Loss-Test: 29.6309, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[423/1000] Learning-rate: 5e-06, Loss-Train: 30.2184, Loss-Test: 29.3038, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0120
Epoch[424/1000] Learning-rate: 5e-06, Loss-Train: 30.1348, Loss-Test: 29.0571, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0120
Epoch[425/1000] Learning-rate: 5e-06, Loss-Train: 29.9454, Loss-Test: 29.0145, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[426/1000] Learning-rate: 5e-06, Loss-Train: 29.9906, Loss-Test: 28.6952, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0080
Epoch[427/1000] Learning-rate: 5e-06, Loss-Train: 29.6151, Loss-Test: 28.4177, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0080
Epoch[428/1000] Learning-rate: 5e-06, Loss-Train: 29.2277, Loss-Test: 28.2821, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[429/1000] Learning-rate: 5e-06, Loss-Train: 29.1921, Loss-Test: 27.9487, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0040
Epoch[430/1000] Learning-rate: 5e-06, Loss-Train: 29.3236, Loss-Test: 27.9463, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0080
Epoch[431/1000] Learning-rate: 5e-06, Loss-Train: 28.9871, Loss-Test: 27.5594, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0040
Epoch[432/1000] Learning-rate: 5e-06, Loss-Train: 28.6807, Loss-Test: 27.4742, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0040
Epoch[433/1000] Learning-rate: 5e-06, Loss-Train: 28.5795, Loss-Test: 27.3887, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0080
Epoch[434/1000] Learning-rate: 5e-06, Loss-Train: 28.4440, Loss-Test: 27.1242, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0040
Epoch[435/1000] Learning-rate: 5e-06, Loss-Train: 28.3386, Loss-Test: 27.0377, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0040
Epoch[436/1000] Learning-rate: 5e-06, Loss-Train: 28.4670, Loss-Test: 26.8080, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[437/1000] Learning-rate: 5e-06, Loss-Train: 28.1066, Loss-Test: 26.9073, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0040
Epoch[438/1000] Learning-rate: 5e-06, Loss-Train: 27.9398, Loss-Test: 26.6176, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0080
Epoch[439/1000] Learning-rate: 5e-06, Loss-Train: 27.8021, Loss-Test: 26.5347, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0120
Epoch[440/1000] Learning-rate: 5e-06, Loss-Train: 27.4931, Loss-Test: 26.2751, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[441/1000] Learning-rate: 5e-06, Loss-Train: 27.5734, Loss-Test: 26.0292, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0080
Epoch[442/1000] Learning-rate: 5e-06, Loss-Train: 27.4509, Loss-Test: 25.9196, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0120
Epoch[443/1000] Learning-rate: 5e-06, Loss-Train: 27.2975, Loss-Test: 25.7951, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[444/1000] Learning-rate: 5e-06, Loss-Train: 27.1693, Loss-Test: 25.5051, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0160
Epoch[445/1000] Learning-rate: 5e-06, Loss-Train: 27.0199, Loss-Test: 25.4763, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0120
Epoch[446/1000] Learning-rate: 5e-06, Loss-Train: 27.1165, Loss-Test: 25.4252, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[447/1000] Learning-rate: 5e-06, Loss-Train: 27.0029, Loss-Test: 25.3503, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0160
Epoch[448/1000] Learning-rate: 5e-06, Loss-Train: 26.8150, Loss-Test: 25.2140, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0080
Epoch[449/1000] Learning-rate: 5e-06, Loss-Train: 26.7029, Loss-Test: 25.1221, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0080
Epoch[450/1000] Learning-rate: 5e-06, Loss-Train: 26.5636, Loss-Test: 24.8973, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0080
Epoch[451/1000] Learning-rate: 5e-06, Loss-Train: 26.3926, Loss-Test: 24.8356, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0080
Epoch[452/1000] Learning-rate: 5e-06, Loss-Train: 26.3554, Loss-Test: 24.7221, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0080
Epoch[453/1000] Learning-rate: 5e-06, Loss-Train: 26.3491, Loss-Test: 24.6121, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0120
Epoch[454/1000] Learning-rate: 5e-06, Loss-Train: 26.0545, Loss-Test: 24.4866, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0160
Epoch[455/1000] Learning-rate: 5e-06, Loss-Train: 26.0114, Loss-Test: 24.3016, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0040
Epoch[456/1000] Learning-rate: 5e-06, Loss-Train: 25.9658, Loss-Test: 24.2856, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0080
Epoch[457/1000] Learning-rate: 5e-06, Loss-Train: 25.8455, Loss-Test: 24.1409, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0120
Epoch[458/1000] Learning-rate: 5e-06, Loss-Train: 25.8946, Loss-Test: 23.8908, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[459/1000] Learning-rate: 5e-06, Loss-Train: 25.6794, Loss-Test: 23.9710, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[460/1000] Learning-rate: 5e-06, Loss-Train: 25.5204, Loss-Test: 23.7264, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0080
Epoch[461/1000] Learning-rate: 5e-06, Loss-Train: 25.5490, Loss-Test: 23.7584, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0080
Epoch[462/1000] Learning-rate: 5e-06, Loss-Train: 25.4476, Loss-Test: 23.5899, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0120
Epoch[463/1000] Learning-rate: 5e-06, Loss-Train: 25.3652, Loss-Test: 23.5441, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0080
Epoch[464/1000] Learning-rate: 5e-06, Loss-Train: 25.1634, Loss-Test: 23.3467, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0080
Epoch[465/1000] Learning-rate: 5e-06, Loss-Train: 25.1403, Loss-Test: 23.4310, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0120
Epoch[466/1000] Learning-rate: 5e-06, Loss-Train: 25.0887, Loss-Test: 23.1290, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0120
Epoch[467/1000] Learning-rate: 5e-06, Loss-Train: 24.9858, Loss-Test: 23.1411, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0120
Epoch[468/1000] Learning-rate: 5e-06, Loss-Train: 25.0662, Loss-Test: 22.9307, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0200
Epoch[469/1000] Learning-rate: 5e-06, Loss-Train: 24.6944, Loss-Test: 22.9336, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[470/1000] Learning-rate: 5e-06, Loss-Train: 24.7708, Loss-Test: 22.8968, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[471/1000] Learning-rate: 5e-06, Loss-Train: 24.7949, Loss-Test: 22.7265, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0200
Epoch[472/1000] Learning-rate: 5e-06, Loss-Train: 24.6035, Loss-Test: 22.6948, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[473/1000] Learning-rate: 5e-06, Loss-Train: 24.4899, Loss-Test: 22.5995, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0200
Epoch[474/1000] Learning-rate: 5e-06, Loss-Train: 24.2581, Loss-Test: 22.5754, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[475/1000] Learning-rate: 5e-06, Loss-Train: 24.2885, Loss-Test: 22.4989, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0080
Epoch[476/1000] Learning-rate: 5e-06, Loss-Train: 24.1250, Loss-Test: 22.3237, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0160
Epoch[477/1000] Learning-rate: 5e-06, Loss-Train: 24.1652, Loss-Test: 22.3468, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0080
Epoch[478/1000] Learning-rate: 5e-06, Loss-Train: 24.0734, Loss-Test: 22.0905, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[479/1000] Learning-rate: 5e-06, Loss-Train: 23.8361, Loss-Test: 22.0129, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[480/1000] Learning-rate: 5e-06, Loss-Train: 23.8399, Loss-Test: 22.0549, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0160
Epoch[481/1000] Learning-rate: 5e-06, Loss-Train: 23.8375, Loss-Test: 22.0428, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0160
Epoch[482/1000] Learning-rate: 5e-06, Loss-Train: 23.8043, Loss-Test: 21.8725, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[483/1000] Learning-rate: 5e-06, Loss-Train: 23.6434, Loss-Test: 21.8967, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0080
Epoch[484/1000] Learning-rate: 5e-06, Loss-Train: 23.4900, Loss-Test: 21.7269, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[485/1000] Learning-rate: 5e-06, Loss-Train: 23.6978, Loss-Test: 21.5683, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[486/1000] Learning-rate: 5e-06, Loss-Train: 23.3713, Loss-Test: 21.5646, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[487/1000] Learning-rate: 5e-06, Loss-Train: 23.3816, Loss-Test: 21.5028, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[488/1000] Learning-rate: 5e-06, Loss-Train: 23.4702, Loss-Test: 21.4264, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[489/1000] Learning-rate: 5e-06, Loss-Train: 23.1666, Loss-Test: 21.4798, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0240
