Epoch[1/1000] Learning-rate: 1e-05, Loss-Train: 630.1304, Loss-Test: 654.4028, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0040
Epoch[327/1000] Learning-rate: 1e-05, Loss-Train: 10.8978, Loss-Test: 10.4185, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0320
Epoch[328/1000] Learning-rate: 1e-05, Loss-Train: 10.9485, Loss-Test: 10.3132, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0320
Epoch[329/1000] Learning-rate: 1e-05, Loss-Train: 10.8114, Loss-Test: 10.3222, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0280
Epoch[330/1000] Learning-rate: 1e-05, Loss-Train: 10.8864, Loss-Test: 10.3044, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0280
Epoch[331/1000] Learning-rate: 1e-05, Loss-Train: 10.7578, Loss-Test: 10.2778, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0360
Epoch[332/1000] Learning-rate: 1e-05, Loss-Train: 10.7153, Loss-Test: 10.2744, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[333/1000] Learning-rate: 1e-05, Loss-Train: 10.6995, Loss-Test: 10.1594, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0240
Epoch[334/1000] Learning-rate: 1e-05, Loss-Train: 10.6273, Loss-Test: 10.1444, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0320
Epoch[335/1000] Learning-rate: 1e-05, Loss-Train: 10.5644, Loss-Test: 10.0917, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[336/1000] Learning-rate: 1e-05, Loss-Train: 10.5407, Loss-Test: 10.1036, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[337/1000] Learning-rate: 1e-05, Loss-Train: 10.5179, Loss-Test: 10.1116, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0160
Epoch[338/1000] Learning-rate: 1e-05, Loss-Train: 10.4124, Loss-Test: 10.0201, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[339/1000] Learning-rate: 1e-05, Loss-Train: 10.4603, Loss-Test: 10.0023, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[340/1000] Learning-rate: 1e-05, Loss-Train: 10.4272, Loss-Test: 9.9619, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[341/1000] Learning-rate: 1e-05, Loss-Train: 10.3312, Loss-Test: 9.9379, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0320
Epoch[342/1000] Learning-rate: 1e-05, Loss-Train: 10.4362, Loss-Test: 9.8813, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[343/1000] Learning-rate: 1e-05, Loss-Train: 10.2711, Loss-Test: 9.8753, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0320
Epoch[344/1000] Learning-rate: 1e-05, Loss-Train: 10.3178, Loss-Test: 9.8870, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0320
Epoch[345/1000] Learning-rate: 1e-05, Loss-Train: 10.2545, Loss-Test: 9.8138, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[346/1000] Learning-rate: 1e-05, Loss-Train: 10.1981, Loss-Test: 9.7937, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0240
Epoch[347/1000] Learning-rate: 1e-05, Loss-Train: 10.1135, Loss-Test: 9.7466, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[348/1000] Learning-rate: 1e-05, Loss-Train: 10.1593, Loss-Test: 9.6933, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0280
Epoch[349/1000] Learning-rate: 1e-05, Loss-Train: 10.0755, Loss-Test: 9.6887, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[350/1000] Learning-rate: 1e-05, Loss-Train: 10.0671, Loss-Test: 9.6759, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0200
Epoch[351/1000] Learning-rate: 1e-05, Loss-Train: 9.9859, Loss-Test: 9.6488, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[352/1000] Learning-rate: 1e-05, Loss-Train: 9.9799, Loss-Test: 9.6543, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0200
Epoch[353/1000] Learning-rate: 1e-05, Loss-Train: 9.9795, Loss-Test: 9.5867, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0200
Epoch[354/1000] Learning-rate: 1e-05, Loss-Train: 9.9201, Loss-Test: 9.5374, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0280
Epoch[355/1000] Learning-rate: 1e-05, Loss-Train: 9.8073, Loss-Test: 9.5253, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0320
Epoch[356/1000] Learning-rate: 1e-05, Loss-Train: 9.8194, Loss-Test: 9.5445, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0280
Epoch[357/1000] Learning-rate: 1e-05, Loss-Train: 9.7424, Loss-Test: 9.5139, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0360
Epoch[358/1000] Learning-rate: 1e-05, Loss-Train: 9.7330, Loss-Test: 9.4706, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0240
Epoch[359/1000] Learning-rate: 1e-05, Loss-Train: 9.7729, Loss-Test: 9.4804, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[360/1000] Learning-rate: 1e-05, Loss-Train: 9.6713, Loss-Test: 9.4431, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0280
Epoch[361/1000] Learning-rate: 1e-05, Loss-Train: 9.6884, Loss-Test: 9.3808, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0360
Epoch[362/1000] Learning-rate: 1e-05, Loss-Train: 9.6603, Loss-Test: 9.3468, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0320
Epoch[363/1000] Learning-rate: 1e-05, Loss-Train: 9.5972, Loss-Test: 9.3485, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0280
Epoch[364/1000] Learning-rate: 1e-05, Loss-Train: 9.6068, Loss-Test: 9.3474, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0360
Epoch[365/1000] Learning-rate: 1e-05, Loss-Train: 9.5915, Loss-Test: 9.2942, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0240
Epoch[366/1000] Learning-rate: 1e-05, Loss-Train: 9.5999, Loss-Test: 9.2670, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0240
Epoch[367/1000] Learning-rate: 1e-05, Loss-Train: 9.5199, Loss-Test: 9.2639, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0320
Epoch[368/1000] Learning-rate: 1e-05, Loss-Train: 9.4750, Loss-Test: 9.2574, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[369/1000] Learning-rate: 1e-05, Loss-Train: 9.4043, Loss-Test: 9.2123, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0280
Epoch[370/1000] Learning-rate: 1e-05, Loss-Train: 9.3787, Loss-Test: 9.2212, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[371/1000] Learning-rate: 1e-05, Loss-Train: 9.4281, Loss-Test: 9.1565, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[372/1000] Learning-rate: 1e-05, Loss-Train: 9.3522, Loss-Test: 9.1608, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0480
Epoch[373/1000] Learning-rate: 1e-05, Loss-Train: 9.3500, Loss-Test: 9.1279, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0360
Epoch[374/1000] Learning-rate: 1e-05, Loss-Train: 9.3187, Loss-Test: 9.1088, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[375/1000] Learning-rate: 1e-05, Loss-Train: 9.3035, Loss-Test: 9.0910, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0400
Epoch[376/1000] Learning-rate: 1e-05, Loss-Train: 9.2449, Loss-Test: 9.1095, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0280
Epoch[377/1000] Learning-rate: 1e-05, Loss-Train: 9.2448, Loss-Test: 9.0944, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[378/1000] Learning-rate: 1e-05, Loss-Train: 9.1718, Loss-Test: 9.0481, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0320
Epoch[379/1000] Learning-rate: 1e-05, Loss-Train: 9.1629, Loss-Test: 9.0295, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0320
Epoch[380/1000] Learning-rate: 1e-05, Loss-Train: 9.1257, Loss-Test: 9.0447, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0280
Epoch[381/1000] Learning-rate: 1e-05, Loss-Train: 9.0725, Loss-Test: 8.9913, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0280
Epoch[382/1000] Learning-rate: 1e-05, Loss-Train: 9.1072, Loss-Test: 8.9545, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0320
Epoch[383/1000] Learning-rate: 1e-05, Loss-Train: 9.0878, Loss-Test: 8.8708, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[384/1000] Learning-rate: 1e-05, Loss-Train: 9.0783, Loss-Test: 8.9331, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0400
Epoch[385/1000] Learning-rate: 1e-05, Loss-Train: 9.0303, Loss-Test: 8.8912, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[386/1000] Learning-rate: 1e-05, Loss-Train: 9.0523, Loss-Test: 8.9149, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0280
Epoch[387/1000] Learning-rate: 1e-05, Loss-Train: 8.9619, Loss-Test: 8.8357, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0280
Epoch[388/1000] Learning-rate: 1e-05, Loss-Train: 9.0665, Loss-Test: 8.8058, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0280
Epoch[389/1000] Learning-rate: 1e-05, Loss-Train: 9.0158, Loss-Test: 8.8174, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[390/1000] Learning-rate: 1e-05, Loss-Train: 8.9098, Loss-Test: 8.8051, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0360
Epoch[391/1000] Learning-rate: 1e-05, Loss-Train: 8.8055, Loss-Test: 8.7419, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0280
Epoch[392/1000] Learning-rate: 1e-05, Loss-Train: 8.9129, Loss-Test: 8.7794, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[393/1000] Learning-rate: 1e-05, Loss-Train: 8.9642, Loss-Test: 8.8102, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0080
Epoch[394/1000] Learning-rate: 1e-05, Loss-Train: 8.8080, Loss-Test: 8.7331, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0160
Epoch[395/1000] Learning-rate: 1e-05, Loss-Train: 8.7652, Loss-Test: 8.6807, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[396/1000] Learning-rate: 1e-05, Loss-Train: 8.7380, Loss-Test: 8.6908, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[397/1000] Learning-rate: 1e-05, Loss-Train: 8.7221, Loss-Test: 8.6400, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0240
Epoch[398/1000] Learning-rate: 1e-05, Loss-Train: 8.7442, Loss-Test: 8.6941, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[399/1000] Learning-rate: 1e-05, Loss-Train: 8.7636, Loss-Test: 8.6156, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[400/1000] Learning-rate: 1e-05, Loss-Train: 8.6934, Loss-Test: 8.6647, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[401/1000] Learning-rate: 1e-05, Loss-Train: 8.6700, Loss-Test: 8.5846, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0080
Epoch[402/1000] Learning-rate: 1e-05, Loss-Train: 8.6644, Loss-Test: 8.6074, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0080
Epoch[403/1000] Learning-rate: 1e-05, Loss-Train: 8.8064, Loss-Test: 8.5824, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0040
Epoch[404/1000] Learning-rate: 1e-05, Loss-Train: 8.6191, Loss-Test: 8.5894, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0080
Epoch[405/1000] Learning-rate: 1e-05, Loss-Train: 8.6249, Loss-Test: 8.5501, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0160
Epoch[406/1000] Learning-rate: 1e-05, Loss-Train: 8.5442, Loss-Test: 8.5008, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0160
Epoch[407/1000] Learning-rate: 1e-05, Loss-Train: 8.5327, Loss-Test: 8.5008, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[408/1000] Learning-rate: 1e-05, Loss-Train: 8.5297, Loss-Test: 8.4720, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0120
Epoch[409/1000] Learning-rate: 1e-05, Loss-Train: 8.4936, Loss-Test: 8.5356, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0120
Epoch[410/1000] Learning-rate: 1e-05, Loss-Train: 8.4395, Loss-Test: 8.4708, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[411/1000] Learning-rate: 1e-05, Loss-Train: 8.4913, Loss-Test: 8.4459, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[412/1000] Learning-rate: 1e-05, Loss-Train: 8.4168, Loss-Test: 8.4791, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[413/1000] Learning-rate: 1e-05, Loss-Train: 8.5222, Loss-Test: 8.3834, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0280
Epoch[414/1000] Learning-rate: 1e-05, Loss-Train: 8.4095, Loss-Test: 8.4477, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0240
Epoch[415/1000] Learning-rate: 1e-05, Loss-Train: 8.3831, Loss-Test: 8.4223, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0160
Epoch[416/1000] Learning-rate: 1e-05, Loss-Train: 8.3510, Loss-Test: 8.4165, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[417/1000] Learning-rate: 1e-05, Loss-Train: 8.3686, Loss-Test: 8.3507, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[418/1000] Learning-rate: 1e-05, Loss-Train: 8.2876, Loss-Test: 8.3580, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[419/1000] Learning-rate: 1e-05, Loss-Train: 8.3713, Loss-Test: 8.3256, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[420/1000] Learning-rate: 1e-05, Loss-Train: 8.3101, Loss-Test: 8.3535, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[421/1000] Learning-rate: 1e-05, Loss-Train: 8.2979, Loss-Test: 8.3165, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[422/1000] Learning-rate: 1e-05, Loss-Train: 8.2682, Loss-Test: 8.2558, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[423/1000] Learning-rate: 1e-05, Loss-Train: 8.1947, Loss-Test: 8.2888, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[424/1000] Learning-rate: 1e-05, Loss-Train: 8.2506, Loss-Test: 8.2799, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[425/1000] Learning-rate: 1e-05, Loss-Train: 8.2268, Loss-Test: 8.2676, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[426/1000] Learning-rate: 1e-05, Loss-Train: 8.2248, Loss-Test: 8.2246, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0080
Epoch[427/1000] Learning-rate: 1e-05, Loss-Train: 8.1806, Loss-Test: 8.2464, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[428/1000] Learning-rate: 1e-05, Loss-Train: 8.2424, Loss-Test: 8.1935, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[429/1000] Learning-rate: 1e-05, Loss-Train: 8.1859, Loss-Test: 8.2036, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0120
Epoch[430/1000] Learning-rate: 1e-05, Loss-Train: 8.1186, Loss-Test: 8.2207, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[431/1000] Learning-rate: 1e-05, Loss-Train: 8.0868, Loss-Test: 8.2236, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[432/1000] Learning-rate: 1e-05, Loss-Train: 8.1356, Loss-Test: 8.2209, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[433/1000] Learning-rate: 1e-05, Loss-Train: 8.1022, Loss-Test: 8.1622, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0240
Epoch[434/1000] Learning-rate: 1e-05, Loss-Train: 8.0508, Loss-Test: 8.1475, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0120
Epoch[435/1000] Learning-rate: 1e-05, Loss-Train: 8.0362, Loss-Test: 8.1275, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0200
Epoch[436/1000] Learning-rate: 1e-05, Loss-Train: 8.0912, Loss-Test: 8.1473, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0200
Epoch[437/1000] Learning-rate: 1e-05, Loss-Train: 8.0492, Loss-Test: 8.0848, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0160
Epoch[438/1000] Learning-rate: 1e-05, Loss-Train: 7.9981, Loss-Test: 8.0955, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0200
Epoch[439/1000] Learning-rate: 1e-05, Loss-Train: 7.9969, Loss-Test: 8.0665, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[440/1000] Learning-rate: 1e-05, Loss-Train: 7.9707, Loss-Test: 8.0686, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[441/1000] Learning-rate: 1e-05, Loss-Train: 7.9242, Loss-Test: 8.0318, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[442/1000] Learning-rate: 1e-05, Loss-Train: 8.0185, Loss-Test: 8.0185, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[443/1000] Learning-rate: 1e-05, Loss-Train: 7.9558, Loss-Test: 8.0172, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0240
Epoch[444/1000] Learning-rate: 1e-05, Loss-Train: 7.9279, Loss-Test: 8.0081, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[445/1000] Learning-rate: 1e-05, Loss-Train: 7.9426, Loss-Test: 7.9991, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0080
Epoch[446/1000] Learning-rate: 1e-05, Loss-Train: 7.9195, Loss-Test: 8.0086, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0120
Epoch[447/1000] Learning-rate: 1e-05, Loss-Train: 7.8768, Loss-Test: 7.9509, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0080
Epoch[448/1000] Learning-rate: 1e-05, Loss-Train: 7.8861, Loss-Test: 7.9397, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0080
Epoch[449/1000] Learning-rate: 1e-05, Loss-Train: 7.8976, Loss-Test: 7.9305, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0120
Epoch[450/1000] Learning-rate: 1e-05, Loss-Train: 7.8368, Loss-Test: 7.9191, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[451/1000] Learning-rate: 1e-05, Loss-Train: 7.8856, Loss-Test: 7.9285, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[452/1000] Learning-rate: 1e-05, Loss-Train: 7.8637, Loss-Test: 7.8951, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[453/1000] Learning-rate: 1e-05, Loss-Train: 7.7973, Loss-Test: 7.9048, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[454/1000] Learning-rate: 1e-05, Loss-Train: 7.8277, Loss-Test: 7.8862, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[455/1000] Learning-rate: 1e-05, Loss-Train: 7.8404, Loss-Test: 7.8841, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[456/1000] Learning-rate: 1e-05, Loss-Train: 7.7983, Loss-Test: 7.8794, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0320
Epoch[457/1000] Learning-rate: 1e-05, Loss-Train: 7.7771, Loss-Test: 7.8634, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0240
Epoch[458/1000] Learning-rate: 1e-05, Loss-Train: 7.7565, Loss-Test: 7.8697, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[459/1000] Learning-rate: 1e-05, Loss-Train: 7.7864, Loss-Test: 7.8125, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0080
Epoch[460/1000] Learning-rate: 1e-05, Loss-Train: 7.7146, Loss-Test: 7.8368, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0080
Epoch[461/1000] Learning-rate: 1e-05, Loss-Train: 7.7602, Loss-Test: 7.7579, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[462/1000] Learning-rate: 1e-05, Loss-Train: 7.6921, Loss-Test: 7.7970, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[463/1000] Learning-rate: 1e-05, Loss-Train: 7.6868, Loss-Test: 7.7762, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[464/1000] Learning-rate: 1e-05, Loss-Train: 7.6852, Loss-Test: 7.8364, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[465/1000] Learning-rate: 1e-05, Loss-Train: 7.6651, Loss-Test: 7.7814, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[466/1000] Learning-rate: 1e-05, Loss-Train: 7.6306, Loss-Test: 7.7693, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[467/1000] Learning-rate: 1e-05, Loss-Train: 7.6143, Loss-Test: 7.7502, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[468/1000] Learning-rate: 1e-05, Loss-Train: 7.5989, Loss-Test: 7.7453, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[469/1000] Learning-rate: 1e-05, Loss-Train: 7.6789, Loss-Test: 7.7010, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0080
Epoch[470/1000] Learning-rate: 1e-05, Loss-Train: 7.6293, Loss-Test: 7.7161, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[471/1000] Learning-rate: 1e-05, Loss-Train: 7.5718, Loss-Test: 7.6683, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[472/1000] Learning-rate: 1e-05, Loss-Train: 7.5196, Loss-Test: 7.6608, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[473/1000] Learning-rate: 1e-05, Loss-Train: 7.5331, Loss-Test: 7.6773, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[474/1000] Learning-rate: 1e-05, Loss-Train: 7.5575, Loss-Test: 7.6566, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[475/1000] Learning-rate: 1e-05, Loss-Train: 7.5711, Loss-Test: 7.6368, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0120
Epoch[476/1000] Learning-rate: 1e-05, Loss-Train: 7.5031, Loss-Test: 7.6623, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0120
Epoch[477/1000] Learning-rate: 1e-05, Loss-Train: 7.5826, Loss-Test: 7.6690, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[478/1000] Learning-rate: 1e-05, Loss-Train: 7.4826, Loss-Test: 7.6313, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[479/1000] Learning-rate: 1e-05, Loss-Train: 7.4806, Loss-Test: 7.6272, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[480/1000] Learning-rate: 1e-05, Loss-Train: 7.4656, Loss-Test: 7.5824, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[481/1000] Learning-rate: 1e-05, Loss-Train: 7.4337, Loss-Test: 7.5921, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[482/1000] Learning-rate: 1e-05, Loss-Train: 7.4413, Loss-Test: 7.5738, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0120
Epoch[483/1000] Learning-rate: 1e-05, Loss-Train: 7.4121, Loss-Test: 7.5548, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0120
Epoch[484/1000] Learning-rate: 1e-05, Loss-Train: 7.3758, Loss-Test: 7.5740, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[485/1000] Learning-rate: 1e-05, Loss-Train: 7.3920, Loss-Test: 7.5270, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0080
Epoch[486/1000] Learning-rate: 1e-05, Loss-Train: 7.3808, Loss-Test: 7.5042, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0080
Epoch[487/1000] Learning-rate: 1e-05, Loss-Train: 7.3505, Loss-Test: 7.5064, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[488/1000] Learning-rate: 1e-05, Loss-Train: 7.3678, Loss-Test: 7.4895, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[489/1000] Learning-rate: 1e-05, Loss-Train: 7.3364, Loss-Test: 7.5295, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
